"","subject.id","subject.mass","cage","Date.Time","vo2","vco2","ee","rer","feed","feed.acc","drink","drink.acc","xytot","xyamb","pedmeter","allmeter","body.temp","hour","day","exp.hour","exp.day"
"146","2136 wt",1,"0111",2017-04-13 04:42:57,130.09,94.206,0.6,0.724,0.08,3.76,NA,NA,2618,839,NA,NA,37.4,2017-04-13 04:00:00,2017-04-13,62,3
"147","2136 wt",1,"0111",2017-04-13 05:08:57,162.266,119.226,0.8,0.735,0.01,3.77,NA,NA,2505,630,NA,NA,37.4,2017-04-13 05:00:00,2017-04-13,63,3
"148","2136 wt",1,"0111",2017-04-13 05:34:57,162.931,119.595,0.8,0.734,0.06,3.83,NA,NA,5451,2764,NA,NA,38,2017-04-13 05:00:00,2017-04-13,63,3
"149","2136 wt",1,"0111",2017-04-13 06:00:57,155.814,113.066,0.7,0.726,0.02,3.85,NA,NA,2754,695,NA,NA,37.5,2017-04-13 06:00:00,2017-04-13,64,3
"150","2136 wt",1,"0111",2017-04-13 06:24:57,119.118,86.734,0.6,0.728,0,3.85,NA,NA,2129,137,NA,NA,37.1,2017-04-13 06:00:00,2017-04-13,64,3
"151","2136 wt",1,"0111",2017-04-13 06:50:57,149.869,114.499,0.7,0.764,0.09,3.94,NA,NA,2071,378,NA,NA,37.1,2017-04-13 06:00:00,2017-04-13,64,3
"152","2136 wt",1,"0111",2017-04-13 07:16:57,129.99,100.975,0.6,0.777,0.04,3.98,NA,NA,2165,523,NA,NA,37.3,2017-04-13 07:00:00,2017-04-13,65,3
"153","2136 wt",1,"0111",2017-04-13 07:42:57,107.104,77.283,0.5,0.722,-0.01,3.97,NA,NA,890,306,NA,NA,37.2,2017-04-13 07:00:00,2017-04-13,65,3
"154","2136 wt",1,"0111",2017-04-13 08:08:57,111.601,86.337,0.5,0.774,0,3.97,NA,NA,234,136,NA,NA,36.8,2017-04-13 08:00:00,2017-04-13,66,3
"155","2136 wt",1,"0111",2017-04-13 08:34:57,107.829,78.007,0.5,0.723,0.07,4.04,NA,NA,1602,588,NA,NA,37.7,2017-04-13 08:00:00,2017-04-13,66,3
"156","2136 wt",1,"0111",2017-04-13 08:58:57,95.525,73.117,0.5,0.765,0.01,4.05,NA,NA,365,80,NA,NA,37.3,2017-04-13 08:00:00,2017-04-13,66,3
"157","2136 wt",1,"0111",2017-04-13 09:24:57,92.749,67.822,0.4,0.731,0.01,4.06,NA,NA,960,49,NA,NA,37.2,2017-04-13 09:00:00,2017-04-13,67,3
"158","2136 wt",1,"0111",2017-04-13 09:50:57,89.777,65.309,0.4,0.727,0,4.06,NA,NA,1042,37,NA,NA,37.2,2017-04-13 09:00:00,2017-04-13,67,3
"159","2136 wt",1,"0111",2017-04-13 10:16:57,85.678,62.784,0.4,0.733,0,4.06,NA,NA,421,84,NA,NA,37,2017-04-13 10:00:00,2017-04-13,68,3
"160","2136 wt",1,"0111",2017-04-13 10:42:57,86.702,62.799,0.4,0.724,0.01,4.07,NA,NA,1666,112,NA,NA,36.9,2017-04-13 10:00:00,2017-04-13,68,3
"161","2136 wt",1,"0111",2017-04-13 11:08:57,82.603,61.551,0.4,0.745,0.06,4.13,NA,NA,611,191,NA,NA,37,2017-04-13 11:00:00,2017-04-13,69,3
"162","2136 wt",1,"0111",2017-04-13 11:32:57,93.651,71.223,0.4,0.761,0.01,4.14,NA,NA,711,81,NA,NA,36.8,2017-04-13 11:00:00,2017-04-13,69,3
"163","2136 wt",1,"0111",2017-04-13 11:58:57,84.57,61.49,0.4,0.727,0,4.14,NA,NA,1640,265,NA,NA,37,2017-04-13 11:00:00,2017-04-13,69,3
"164","2136 wt",1,"0111",2017-04-13 12:24:57,80.139,58.837,0.4,0.734,0.01,4.15,NA,NA,1213,49,NA,NA,36.9,2017-04-13 12:00:00,2017-04-13,70,3
"165","2136 wt",1,"0111",2017-04-13 12:50:57,76.386,57.825,0.4,0.757,0.01,4.16,NA,NA,209,30,NA,NA,36.7,2017-04-13 12:00:00,2017-04-13,70,3
"166","2136 wt",1,"0111",2017-04-13 13:16:57,74.044,56.462,0.4,0.763,0,4.16,NA,NA,30,6,NA,NA,36.7,2017-04-13 13:00:00,2017-04-13,71,3
"167","2136 wt",1,"0111",2017-04-13 13:42:57,81.892,62.736,0.4,0.766,0.11,4.27,NA,NA,1104,341,NA,NA,36.7,2017-04-13 13:00:00,2017-04-13,71,3
"168","2136 wt",1,"0111",2017-04-13 14:06:57,71.956,54.46,0.3,0.757,0.01,4.28,NA,NA,679,33,NA,NA,36.7,2017-04-13 14:00:00,2017-04-13,72,3
"169","2136 wt",1,"0111",2017-04-13 14:32:57,72.333,53.705,0.3,0.742,0,4.28,NA,NA,247,61,NA,NA,36.4,2017-04-13 14:00:00,2017-04-13,72,3
"170","2136 wt",1,"0111",2017-04-13 14:58:57,116.215,90.857,0.6,0.782,0.04,4.32,NA,NA,1287,316,NA,NA,36.7,2017-04-13 14:00:00,2017-04-13,72,3
"171","2136 wt",1,"0111",2017-04-13 15:24:57,81.031,59.882,0.4,0.739,0.01,4.33,NA,NA,1442,656,NA,NA,37.1,2017-04-13 15:00:00,2017-04-13,73,3
"172","2136 wt",1,"0111",2017-04-13 15:50:57,75.987,55.791,0.4,0.734,0,4.33,NA,NA,605,98,NA,NA,36.7,2017-04-13 15:00:00,2017-04-13,73,3
"173","2136 wt",1,"0111",2017-04-13 16:16:57,73.054,54.644,0.3,0.748,0.01,4.34,NA,NA,144,31,NA,NA,36.5,2017-04-13 16:00:00,2017-04-13,74,3
"174","2136 wt",1,"0111",2017-04-13 16:40:57,88.444,67.903,0.4,0.768,0.09,4.43,NA,NA,454,85,NA,NA,36.4,2017-04-13 16:00:00,2017-04-13,74,3
"175","2136 wt",1,"0111",2017-04-13 17:06:57,79.636,62.529,0.4,0.785,0,4.43,NA,NA,4599,295,NA,NA,36.9,2017-04-13 17:00:00,2017-04-13,75,3
"176","2136 wt",1,"0111",2017-04-13 17:32:57,78.554,58.413,0.4,0.744,0,4.43,NA,NA,427,147,NA,NA,36.7,2017-04-13 17:00:00,2017-04-13,75,3
"177","2136 wt",1,"0111",2017-04-13 17:58:57,73.757,54.498,0.3,0.739,0.01,4.44,NA,NA,211,67,NA,NA,36.5,2017-04-13 17:00:00,2017-04-13,75,3
"178","2136 wt",1,"0111",2017-04-13 18:24:57,107.801,82.504,0.5,0.765,0.06,4.5,NA,NA,3745,1363,NA,NA,37,2017-04-13 18:00:00,2017-04-13,76,3
"179","2136 wt",1,"0111",2017-04-13 18:50:57,77.41,56.895,0.4,0.735,0.01,4.51,NA,NA,2139,288,NA,NA,36.9,2017-04-13 18:00:00,2017-04-13,76,3
"180","2136 wt",1,"0111",2017-04-13 19:14:57,72.324,55.861,0.3,0.772,0,4.51,NA,NA,83,12,NA,NA,36.5,2017-04-13 19:00:00,2017-04-13,77,3
"181","2136 wt",1,"0111",2017-04-13 19:40:57,117.652,94.237,0.6,0.801,0.08,4.59,NA,NA,1668,226,NA,NA,36.3,2017-04-13 19:00:00,2017-04-13,77,3
"182","2136 wt",1,"0111",2017-04-13 20:06:57,96.996,73.38,0.5,0.757,0.07,4.66,NA,NA,2655,857,NA,NA,36.8,2017-04-13 20:00:00,2017-04-13,78,3
"183","2136 wt",1,"0111",2017-04-13 20:32:57,105.911,78.991,0.5,0.746,0,4.66,NA,NA,2439,720,NA,NA,36.8,2017-04-13 20:00:00,2017-04-13,78,3
"184","2136 wt",1,"0111",2017-04-13 20:58:57,120.497,95.963,0.6,0.796,0.14,4.8,NA,NA,1809,363,NA,NA,36.8,2017-04-13 20:00:00,2017-04-13,78,3
"185","2136 wt",1,"0111",2017-04-13 21:24:57,98.843,74.279,0.5,0.751,0,4.8,NA,NA,1117,246,NA,NA,36.8,2017-04-13 21:00:00,2017-04-13,79,3
"186","2136 wt",1,"0111",2017-04-13 21:48:57,124.349,95.309,0.6,0.766,0,4.8,NA,NA,3194,409,NA,NA,37,2017-04-13 21:00:00,2017-04-13,79,3
"187","2136 wt",1,"0111",2017-04-13 22:14:57,127.738,94.911,0.6,0.743,0.06,4.86,NA,NA,4243,1670,NA,NA,37.6,2017-04-13 22:00:00,2017-04-13,80,3
"188","2136 wt",1,"0111",2017-04-13 22:40:57,126.976,100.879,0.6,0.794,-0.32,4.54,NA,NA,2850,866,NA,NA,37.3,2017-04-13 22:00:00,2017-04-13,80,3
"189","2136 wt",1,"0111",2017-04-13 23:06:57,102.523,78.93,0.5,0.77,0.42,4.96,NA,NA,2188,802,NA,NA,37.2,2017-04-13 23:00:00,2017-04-13,81,3
"190","2136 wt",1,"0111",2017-04-13 23:32:57,110.436,84.891,0.5,0.769,0.01,4.97,NA,NA,2351,561,NA,NA,36.9,2017-04-13 23:00:00,2017-04-13,81,3
"191","2136 wt",1,"0111",2017-04-13 23:58:57,80.454,59.449,0.4,0.739,0.15,5.12,NA,NA,971,233,NA,NA,36.9,2017-04-13 23:00:00,2017-04-13,81,3
"192","2136 wt",1,"0111",2017-04-14 00:22:57,101.577,79.694,0.5,0.785,0,5.12,NA,NA,1644,534,NA,NA,37,2017-04-14 00:00:00,2017-04-14,82,4
"193","2136 wt",1,"0111",2017-04-14 00:48:57,96.01,72.092,0.5,0.751,0.08,5.2,NA,NA,1243,185,NA,NA,36.7,2017-04-14 00:00:00,2017-04-14,82,4
"194","2136 wt",1,"0111",2017-04-14 01:14:57,107.904,83.879,0.5,0.777,0,5.2,NA,NA,2712,398,NA,NA,37,2017-04-14 01:00:00,2017-04-14,83,4
"195","2136 wt",1,"0111",2017-04-14 01:40:57,79.844,64.047,0.4,0.802,0.11,5.31,NA,NA,1197,282,NA,NA,36.9,2017-04-14 01:00:00,2017-04-14,83,4
"196","2136 wt",1,"0111",2017-04-14 02:06:57,108.637,87.363,0.5,0.804,0.04,5.35,NA,NA,2072,417,NA,NA,36.7,2017-04-14 02:00:00,2017-04-14,84,4
"197","2136 wt",1,"0111",2017-04-14 02:32:57,92.685,72.94,0.4,0.787,0.17,5.52,NA,NA,1166,166,NA,NA,36.8,2017-04-14 02:00:00,2017-04-14,84,4
"198","2136 wt",1,"0111",2017-04-14 02:56:57,80.676,66.365,0.4,0.823,0,5.52,NA,NA,2035,343,NA,NA,36.7,2017-04-14 02:00:00,2017-04-14,84,4
"199","2136 wt",1,"0111",2017-04-14 03:22:57,117.514,93.879,0.6,0.799,0,5.52,NA,NA,1692,358,NA,NA,36.7,2017-04-14 03:00:00,2017-04-14,85,4
"200","2136 wt",1,"0111",2017-04-14 03:48:57,119.297,96.287,0.6,0.807,0.06,5.58,NA,NA,5558,3039,NA,NA,37.8,2017-04-14 03:00:00,2017-04-14,85,4
"201","2136 wt",1,"0111",2017-04-14 04:14:57,83.239,65.418,0.4,0.786,0.07,5.65,NA,NA,4057,705,NA,NA,37.4,2017-04-14 04:00:00,2017-04-14,86,4
"202","2136 wt",1,"0111",2017-04-14 04:40:57,104.035,84.207,0.5,0.809,0.11,5.76,NA,NA,3305,592,NA,NA,37.1,2017-04-14 04:00:00,2017-04-14,86,4
"203","2136 wt",1,"0111",2017-04-14 05:06:57,81.594,64.73,0.4,0.793,0,5.76,NA,NA,1779,260,NA,NA,37.1,2017-04-14 05:00:00,2017-04-14,87,4
"204","2136 wt",1,"0111",2017-04-14 05:30:57,83.586,64.532,0.4,0.772,0.01,5.77,NA,NA,3514,508,NA,NA,37.2,2017-04-14 05:00:00,2017-04-14,87,4
"205","2136 wt",1,"0111",2017-04-14 05:56:57,112.686,89.008,0.5,0.79,0.01,5.78,NA,NA,3371,1443,NA,NA,37.1,2017-04-14 05:00:00,2017-04-14,87,4
"206","2136 wt",1,"0111",2017-04-14 06:22:57,69.212,50.541,0.3,0.73,0.01,5.79,NA,NA,2089,843,NA,NA,37.6,2017-04-14 06:00:00,2017-04-14,88,4
"207","2136 wt",1,"0111",2017-04-14 06:48:57,94.078,71.463,0.4,0.76,0.04,5.83,NA,NA,714,95,NA,NA,36.5,2017-04-14 06:00:00,2017-04-14,88,4
"208","2136 wt",1,"0111",2017-04-14 07:14:57,131.94,101.6,0.6,0.77,0.06,5.89,NA,NA,1464,153,NA,NA,36.3,2017-04-14 07:00:00,2017-04-14,89,4
"209","2136 wt",1,"0111",2017-04-14 07:40:57,146.934,111.748,0.7,0.761,0.06,5.95,NA,NA,1889,317,NA,NA,36.8,2017-04-14 07:00:00,2017-04-14,89,4
"210","2136 wt",1,"0111",2017-04-14 08:04:57,177.702,135.68,0.8,0.764,0.07,6.02,NA,NA,2018,496,NA,NA,36.7,2017-04-14 08:00:00,2017-04-14,90,4
"211","2136 wt",1,"0111",2017-04-14 08:30:57,164.77,120.147,0.8,0.729,0.07,6.09,NA,NA,1237,177,NA,NA,36.2,2017-04-14 08:00:00,2017-04-14,90,4
"212","2136 wt",1,"0111",2017-04-14 08:56:57,196.043,145.677,0.9,0.743,0.06,6.15,NA,NA,1078,6,NA,NA,35.3,2017-04-14 08:00:00,2017-04-14,90,4
"213","2136 wt",1,"0111",2017-04-14 09:22:57,227.593,176.517,1.1,0.776,0.07,6.22,NA,NA,993,187,NA,NA,34.9,2017-04-14 09:00:00,2017-04-14,91,4
"214","2136 wt",1,"0111",2017-04-14 09:48:57,217.041,161.833,1,0.746,0.05,6.27,NA,NA,2578,170,NA,NA,34.8,2017-04-14 09:00:00,2017-04-14,91,4
"215","2136 wt",1,"0111",2017-04-14 10:14:57,213.134,157.261,1,0.738,0.03,6.3,NA,NA,3248,36,NA,NA,34,2017-04-14 10:00:00,2017-04-14,92,4
"216","2136 wt",1,"0111",2017-04-14 10:38:57,237.102,180.791,1.1,0.763,0.02,6.32,NA,NA,2346,17,NA,NA,33.2,2017-04-14 10:00:00,2017-04-14,92,4
"217","2136 wt",1,"0111",2017-04-14 11:04:57,225.846,170.216,1.1,0.754,0,6.32,NA,NA,656,47,NA,NA,33.3,2017-04-14 11:00:00,2017-04-14,93,4
"218","2136 wt",1,"0111",2017-04-14 11:30:57,231.047,172.722,1.1,0.748,0.02,6.34,NA,NA,640,19,NA,NA,33.3,2017-04-14 11:00:00,2017-04-14,93,4
"219","2136 wt",1,"0111",2017-04-14 11:56:57,239.193,180.827,1.1,0.756,0,6.34,NA,NA,1505,108,NA,NA,33.5,2017-04-14 11:00:00,2017-04-14,93,4
"220","2136 wt",1,"0111",2017-04-14 12:22:57,240.07,182.823,1.1,0.762,0.02,6.36,NA,NA,4032,81,NA,NA,33.3,2017-04-14 12:00:00,2017-04-14,94,4
"221","2136 wt",1,"0111",2017-04-14 12:48:57,220.358,161.469,1,0.733,-0.01,6.35,NA,NA,115,6,NA,NA,32.9,2017-04-14 12:00:00,2017-04-14,94,4
"222","2136 wt",1,"0111",2017-04-14 13:12:57,222.936,164.796,1.1,0.739,0,6.35,NA,NA,291,6,NA,NA,32.5,2017-04-14 13:00:00,2017-04-14,95,4
"223","2136 wt",1,"0111",2017-04-14 13:38:57,229.522,170.731,1.1,0.744,0.01,6.36,NA,NA,2271,14,NA,NA,32.4,2017-04-14 13:00:00,2017-04-14,95,4
"224","2136 wt",1,"0111",2017-04-14 14:04:57,234.256,174.852,1.1,0.746,0.01,6.37,NA,NA,1084,91,NA,NA,32.8,2017-04-14 14:00:00,2017-04-14,96,4
"225","2136 wt",1,"0111",2017-04-14 14:30:57,233.516,175.095,1.1,0.75,0.02,6.39,NA,NA,1848,85,NA,NA,32.8,2017-04-14 14:00:00,2017-04-14,96,4
"226","2136 wt",1,"0111",2017-04-14 14:56:57,240.861,181.057,1.1,0.752,0,6.39,NA,NA,2538,402,NA,NA,33.1,2017-04-14 14:00:00,2017-04-14,96,4
"227","2136 wt",1,"0111",2017-04-14 15:22:57,226.485,165.796,1.1,0.732,0.03,6.42,NA,NA,2111,57,NA,NA,33,2017-04-14 15:00:00,2017-04-14,97,4
"228","2136 wt",1,"0111",2017-04-14 15:46:57,227.046,166.315,1.1,0.733,-0.01,6.41,NA,NA,2742,14,NA,NA,32.9,2017-04-14 15:00:00,2017-04-14,97,4
"229","2136 wt",1,"0111",2017-04-14 16:12:57,235.707,172.862,1.1,0.733,0.02,6.43,NA,NA,2432,33,NA,NA,32.9,2017-04-14 16:00:00,2017-04-14,98,4
"230","2136 wt",1,"0111",2017-04-14 16:38:57,234.469,172.366,1.1,0.735,0.06,6.49,NA,NA,1253,51,NA,NA,33.2,2017-04-14 16:00:00,2017-04-14,98,4
"231","2136 wt",1,"0111",2017-04-14 17:04:57,232.62,173.301,1.1,0.745,-0.07,6.42,NA,NA,1143,8,NA,NA,33.3,2017-04-14 17:00:00,2017-04-14,99,4
"232","2136 wt",1,"0111",2017-04-14 17:30:57,202.554,146.512,1,0.723,-0.06,6.36,NA,NA,642,20,NA,NA,33.8,2017-04-14 17:00:00,2017-04-14,99,4
"233","2136 wt",1,"0111",2017-04-14 17:56:57,226.792,170.096,1.1,0.75,0,6.36,NA,NA,2603,244,NA,NA,34.5,2017-04-14 17:00:00,2017-04-14,99,4
"234","2136 wt",1,"0111",2017-04-14 18:20:57,214.666,163.332,1,0.761,0.01,6.37,NA,NA,2687,800,NA,NA,35.9,2017-04-14 18:00:00,2017-04-14,100,4
"235","2136 wt",1,"0111",2017-04-14 18:46:57,182.371,133.366,0.9,0.731,0.15,6.52,NA,NA,760,182,NA,NA,36.2,2017-04-14 18:00:00,2017-04-14,100,4
"236","2136 wt",1,"0111",2017-04-14 19:12:57,211.796,158.36,1,0.748,0.08,6.6,NA,NA,340,35,NA,NA,35.8,2017-04-14 19:00:00,2017-04-14,101,4
"237","2136 wt",1,"0111",2017-04-14 19:38:57,246.807,190.07,1.2,0.77,-0.02,6.58,NA,NA,1954,288,NA,NA,35.7,2017-04-14 19:00:00,2017-04-14,101,4
"238","2136 wt",1,"0111",2017-04-14 20:04:57,229.292,169.221,1.1,0.738,-0.01,6.57,NA,NA,723,30,NA,NA,35.2,2017-04-14 20:00:00,2017-04-14,102,4
"239","2136 wt",1,"0111",2017-04-14 20:30:57,244.282,185.721,1.2,0.76,0.06,6.63,NA,NA,1584,212,NA,NA,34.9,2017-04-14 20:00:00,2017-04-14,102,4
"240","2136 wt",1,"0111",2017-04-14 20:54:57,249.574,188.718,1.2,0.756,0.1,6.73,NA,NA,1362,44,NA,NA,34.8,2017-04-14 20:00:00,2017-04-14,102,4
"241","2136 wt",1,"0111",2017-04-14 21:20:57,250.471,192.282,1.2,0.768,0.01,6.74,NA,NA,1306,57,NA,NA,35,2017-04-14 21:00:00,2017-04-14,103,4
"242","2136 wt",1,"0111",2017-04-14 21:46:57,254.915,194.417,1.2,0.763,0.05,6.79,NA,NA,1539,124,NA,NA,35,2017-04-14 21:00:00,2017-04-14,103,4
"243","2136 wt",1,"0111",2017-04-14 22:12:57,250.841,189.656,1.2,0.756,0.02,6.81,NA,NA,1610,94,NA,NA,34.9,2017-04-14 22:00:00,2017-04-14,104,4
"244","2136 wt",1,"0111",2017-04-14 22:38:57,254.023,191.124,1.2,0.752,0.04,6.85,NA,NA,1904,70,NA,NA,34.7,2017-04-14 22:00:00,2017-04-14,104,4
"245","2136 wt",1,"0111",2017-04-14 23:04:57,239.162,176.514,1.1,0.738,0,6.85,NA,NA,1237,32,NA,NA,34.6,2017-04-14 23:00:00,2017-04-14,105,4
"246","2136 wt",1,"0111",2017-04-14 23:28:57,244.041,183.242,1.2,0.751,0.01,6.86,NA,NA,500,45,NA,NA,34.3,2017-04-14 23:00:00,2017-04-14,105,4
"247","2136 wt",1,"0111",2017-04-14 23:54:57,234.801,172.757,1.1,0.736,0,6.86,NA,NA,690,168,NA,NA,33.9,2017-04-14 23:00:00,2017-04-14,105,4
"248","2136 wt",1,"0111",2017-04-15 00:20:57,236.057,174.806,1.1,0.741,-0.01,6.85,NA,NA,760,40,NA,NA,33.5,2017-04-15 00:00:00,2017-04-15,106,5
"249","2136 wt",1,"0111",2017-04-15 00:46:57,231.743,170.347,1.1,0.735,0.01,6.86,NA,NA,968,10,NA,NA,33.3,2017-04-15 00:00:00,2017-04-15,106,5
"250","2136 wt",1,"0111",2017-04-15 01:12:57,235.53,174.597,1.1,0.741,-0.01,6.85,NA,NA,851,12,NA,NA,33.2,2017-04-15 01:00:00,2017-04-15,107,5
"251","2136 wt",1,"0111",2017-04-15 01:38:57,225.654,165.12,1.1,0.732,0,6.85,NA,NA,14,4,NA,NA,33,2017-04-15 01:00:00,2017-04-15,107,5
"252","2136 wt",1,"0111",2017-04-15 02:02:57,232.433,171.315,1.1,0.737,0.01,6.86,NA,NA,523,52,NA,NA,32.7,2017-04-15 02:00:00,2017-04-15,108,5
"253","2136 wt",1,"0111",2017-04-15 02:28:57,231.463,169.816,1.1,0.734,0,6.86,NA,NA,1618,31,NA,NA,32.8,2017-04-15 02:00:00,2017-04-15,108,5
"254","2136 wt",1,"0111",2017-04-15 02:54:57,232.194,168.81,1.1,0.727,0,6.86,NA,NA,2436,65,NA,NA,32.9,2017-04-15 02:00:00,2017-04-15,108,5
"255","2136 wt",1,"0111",2017-04-15 03:20:57,226.629,165.646,1.1,0.731,0,6.86,NA,NA,2176,79,NA,NA,32.7,2017-04-15 03:00:00,2017-04-15,109,5
"256","2136 wt",1,"0111",2017-04-15 03:46:57,223.558,161.248,1.1,0.721,0,6.86,NA,NA,1824,85,NA,NA,32.5,2017-04-15 03:00:00,2017-04-15,109,5
"257","2136 wt",1,"0111",2017-04-15 04:12:57,217.872,157.639,1,0.724,0,6.86,NA,NA,363,22,NA,NA,32.2,2017-04-15 04:00:00,2017-04-15,110,5
"258","2136 wt",1,"0111",2017-04-15 04:36:57,216.418,156.626,1,0.724,-0.01,6.85,NA,NA,626,4,NA,NA,31.9,2017-04-15 04:00:00,2017-04-15,110,5
"259","2136 wt",1,"0111",2017-04-15 05:02:57,215.932,156.637,1,0.725,0,6.85,NA,NA,2055,36,NA,NA,31.4,2017-04-15 05:00:00,2017-04-15,111,5
"260","2136 wt",1,"0111",2017-04-15 05:28:57,210.716,152.755,1,0.725,0,6.85,NA,NA,880,8,NA,NA,30.9,2017-04-15 05:00:00,2017-04-15,111,5
"261","2136 wt",1,"0111",2017-04-15 05:54:57,204.195,148.72,1,0.728,-0.01,6.84,NA,NA,1626,39,NA,NA,30.5,2017-04-15 05:00:00,2017-04-15,111,5
"262","2136 wt",1,"0111",2017-04-15 06:20:57,200.318,145.28,0.9,0.725,0.02,6.86,NA,NA,1385,34,NA,NA,30,2017-04-15 06:00:00,2017-04-15,112,5
"263","2136 wt",1,"0111",2017-04-15 06:46:57,191.726,138.253,0.9,0.721,-0.01,6.85,NA,NA,1239,19,NA,NA,29.5,2017-04-15 06:00:00,2017-04-15,112,5
"264","2136 wt",1,"0111",2017-04-15 07:10:57,179.221,130.085,0.8,0.726,0,6.85,NA,NA,686,51,NA,NA,29,2017-04-15 07:00:00,2017-04-15,113,5
"265","2136 wt",1,"0111",2017-04-15 07:36:57,176.352,125.511,0.8,0.712,-0.01,6.84,NA,NA,759,21,NA,NA,28.4,2017-04-15 07:00:00,2017-04-15,113,5
"266","2136 wt",1,"0111",2017-04-15 08:02:57,164.409,117.489,0.8,0.715,0,6.84,NA,NA,1825,25,NA,NA,27.6,2017-04-15 08:00:00,2017-04-15,114,5
"267","2136 wt",1,"0111",2017-04-15 08:28:57,1.222,0.867,0,0.71,-0.02,6.82,NA,NA,790,124,NA,NA,26.5,2017-04-15 08:00:00,2017-04-15,114,5
"268","2136 wt",1,"0111",2017-04-15 08:54:57,0.242,-0.078,0,-0.323,0,6.82,NA,NA,61,29,NA,NA,26,2017-04-15 08:00:00,2017-04-15,114,5
"269","2136 wt",1,"0111",2017-04-15 09:20:57,-0.119,-0.377,0,3.164,0,6.82,NA,NA,59,29,NA,NA,26,2017-04-15 09:00:00,2017-04-15,115,5
"270","2136 wt",1,"0111",2017-04-15 09:44:57,0.201,0.073,0,0.362,0,6.82,NA,NA,38,18,NA,NA,31.9,2017-04-15 09:00:00,2017-04-15,115,5
"271","2136 wt",1,"0111",2017-04-15 10:10:57,-0.024,0.086,0,-3.559,0,6.82,NA,NA,34,19,NA,NA,35.2,2017-04-15 10:00:00,2017-04-15,116,5
"272","2136 wt",1,"0111",2017-04-15 10:36:57,1.97,0.296,0,0.15,0,6.82,NA,NA,37,15,NA,NA,35.1,2017-04-15 10:00:00,2017-04-15,116,5
"273","2136 wt",1,"0111",2017-04-15 11:02:57,0.549,0.159,0,0.29,0,6.82,NA,NA,26,12,NA,NA,35.4,2017-04-15 11:00:00,2017-04-15,117,5
"274","2136 wt",1,"0111",2017-04-15 11:28:57,0.547,-0.035,0,-0.065,0,6.82,NA,NA,29,14,NA,NA,35.1,2017-04-15 11:00:00,2017-04-15,117,5
"275","2136 wt",1,"0111",2017-04-15 11:54:57,-0.15,-0.297,0,1.985,0,6.82,NA,NA,34,13,NA,NA,35.5,2017-04-15 11:00:00,2017-04-15,117,5
"276","2136 wt",1,"0111",2017-04-15 12:18:57,2.166,0.187,0,0.086,0,6.82,NA,NA,33,12,NA,NA,35.4,2017-04-15 12:00:00,2017-04-15,118,5
"277","2136 wt",1,"0111",2017-04-15 12:44:57,2.021,0.145,0,0.072,0,6.82,NA,NA,18,9,NA,NA,34.9,2017-04-15 12:00:00,2017-04-15,118,5
"278","2136 wt",1,"0111",2017-04-15 13:10:57,1.814,0.413,0,0.228,0,6.82,NA,NA,27,13,NA,NA,35.4,2017-04-15 13:00:00,2017-04-15,119,5
"279","2136 wt",1,"0111",2017-04-15 13:36:57,1.792,0.174,0,0.097,0,6.82,NA,NA,35,16,NA,NA,35.5,2017-04-15 13:00:00,2017-04-15,119,5
"280","2136 wt",1,"0111",2017-04-15 14:02:57,-0.004,0.016,0,-3.989,0,6.82,NA,NA,32,21,NA,NA,35.3,2017-04-15 14:00:00,2017-04-15,120,5
"281","2136 wt",1,"0111",2017-04-15 14:28:57,1.928,-0.327,0,-0.17,0,6.82,NA,NA,29,8,NA,NA,35.3,2017-04-15 14:00:00,2017-04-15,120,5
"282","2136 wt",1,"0111",2017-04-15 14:52:57,2.713,0.208,0,0.077,0,6.82,NA,NA,18,8,NA,NA,34.8,2017-04-15 14:00:00,2017-04-15,120,5
"283","2136 wt",1,"0111",2017-04-15 15:18:57,2.496,0.14,0,0.056,0,6.82,NA,NA,10,4,NA,NA,35.6,2017-04-15 15:00:00,2017-04-15,121,5
"284","2136 wt",1,"0111",2017-04-15 15:44:57,-0.028,0.4,0,-14.077,0,6.82,NA,NA,19,8,NA,NA,35.5,2017-04-15 15:00:00,2017-04-15,121,5
"285","2136 wt",1,"0111",2017-04-15 16:10:57,-0.08,0.294,0,-3.669,0,6.82,NA,NA,20,10,NA,NA,35.5,2017-04-15 16:00:00,2017-04-15,122,5
"286","2136 wt",1,"0111",2017-04-15 16:36:57,0.138,0.041,0,0.296,0,6.82,NA,NA,24,7,NA,NA,35.5,2017-04-15 16:00:00,2017-04-15,122,5
"287","2136 wt",1,"0111",2017-04-15 17:02:57,0.18,-0.288,0,-1.598,0,6.82,NA,NA,22,11,NA,NA,35.4,2017-04-15 17:00:00,2017-04-15,123,5
"288","2136 wt",1,"0111",2017-04-15 17:26:57,-0.27,0.173,0,-0.639,0,6.82,NA,NA,21,11,NA,NA,35.8,2017-04-15 17:00:00,2017-04-15,123,5
"289","2136 wt",1,"0111",2017-04-15 17:52:57,-0.962,0.179,0,-0.186,0,6.82,NA,NA,22,13,NA,NA,36,2017-04-15 17:00:00,2017-04-15,123,5
"290","2136 wt",1,"0111",2017-04-15 18:18:57,-1.629,0.411,0,-0.252,0,6.82,NA,NA,23,9,NA,NA,35.8,2017-04-15 18:00:00,2017-04-15,124,5
