Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:08 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0105
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,WT3
Subject Mass (G), 28.6 
WT355,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
107,0105,8/23/2014 9:49:45 AM ,2944,20.90,20.62,0.27,1.9,2480,0.059,0.298,0.239,1.6,0.842,0.4,0.49,STABLE,0.01,2.85,73,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
108,0105,8/23/2014 10:00:15 AM ,3444,20.90,20.58,0.32,1.9,2714,0.059,0.320,0.261,1.6,0.788,0.5,0.50,STABLE,-0.01,2.84,108,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
109,0105,8/23/2014 10:10:45 AM ,3077,20.90,20.61,0.28,1.9,2456,0.059,0.295,0.237,1.6,0.798,0.4,0.49,STABLE,0.00,2.84,175,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
110,0105,8/23/2014 10:21:15 AM ,3045,20.90,20.62,0.28,1.9,2426,0.058,0.292,0.234,1.6,0.797,0.4,0.50,STABLE,0.00,2.84,140,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
111,0105,8/23/2014 10:31:45 AM ,3711,20.90,20.55,0.34,1.9,3076,0.058,0.354,0.296,1.6,0.829,0.5,0.50,STABLE,0.03,2.87,453,98,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
112,0105,8/23/2014 10:42:15 AM ,3655,20.90,20.56,0.34,1.9,3196,0.058,0.366,0.308,1.6,0.874,0.5,0.49,STABLE,0.00,2.87,474,176,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
113,0105,8/23/2014 10:52:45 AM ,3278,20.90,20.59,0.31,2.0,2766,0.058,0.325,0.266,1.6,0.844,0.5,0.49,STABLE,0.00,2.87,426,102,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
114,0105,8/23/2014 11:03:15 AM ,3328,20.90,20.59,0.31,2.0,2586,0.058,0.307,0.249,1.6,0.777,0.5,0.50,STABLE,0.00,2.87,4,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
115,0105,8/23/2014 11:13:45 AM ,3417,20.90,20.59,0.31,2.0,2630,0.058,0.311,0.253,1.7,0.770,0.5,0.50,STABLE,0.00,2.87,223,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
116,0105,8/23/2014 11:24:15 AM ,3361,20.90,20.59,0.31,2.0,2620,0.058,0.310,0.252,1.7,0.780,0.5,0.49,STABLE,0.00,2.87,159,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
117,0105,8/23/2014 11:34:45 AM ,3351,20.90,20.59,0.31,2.0,2560,0.058,0.304,0.247,1.7,0.764,0.5,0.49,STABLE,0.00,2.87,24,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
118,0105,8/23/2014 11:45:15 AM ,3263,20.90,20.60,0.30,2.0,2495,0.058,0.298,0.241,1.7,0.765,0.4,0.49,STABLE,0.00,2.87,24,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
119,0105,8/23/2014 11:55:45 AM ,3095,20.90,20.62,0.28,2.1,2392,0.058,0.288,0.230,1.7,0.773,0.4,0.50,STABLE,0.00,2.87,93,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
120,0105,8/23/2014 12:06:15 PM ,3535,20.90,20.58,0.33,2.1,2825,0.057,0.329,0.272,1.7,0.799,0.5,0.50,STABLE,0.00,2.87,310,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
121,0105,8/23/2014 12:16:45 PM ,3757,20.90,20.55,0.35,2.1,3125,0.057,0.358,0.301,1.7,0.832,0.5,0.50,STABLE,0.08,2.95,521,125,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
122,0105,8/23/2014 12:27:15 PM ,3880,20.90,20.54,0.36,2.1,3401,0.057,0.385,0.328,1.8,0.876,0.5,0.49,STABLE,0.00,2.95,252,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
123,0105,8/23/2014 12:37:45 PM ,3384,20.90,20.59,0.31,2.1,2739,0.057,0.321,0.264,1.8,0.809,0.5,0.49,STABLE,0.00,2.95,31,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
124,0105,8/23/2014 12:48:15 PM ,3368,20.90,20.59,0.31,2.2,2734,0.057,0.321,0.263,1.8,0.812,0.5,0.49,STABLE,0.00,2.95,459,84,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
125,0105,8/23/2014 12:58:45 PM ,3354,20.90,20.59,0.31,2.2,2610,0.057,0.309,0.251,1.8,0.778,0.5,0.50,STABLE,0.00,2.95,167,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
126,0105,8/23/2014 1:09:15 PM ,3195,20.90,20.61,0.29,2.2,2485,0.057,0.297,0.239,1.8,0.778,0.4,0.49,STABLE,0.00,2.95,268,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
127,0105,8/23/2014 1:19:45 PM ,3431,20.91,20.60,0.31,2.2,2498,0.057,0.298,0.241,1.8,0.728,0.5,0.49,STABLE,0.00,2.95,34,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
128,0105,8/23/2014 1:30:15 PM ,3173,20.90,20.61,0.29,2.2,2552,0.057,0.303,0.246,1.8,0.805,0.4,0.49,STABLE,0.00,2.95,332,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
129,0105,8/23/2014 1:40:45 PM ,3220,20.90,20.60,0.30,2.2,2487,0.057,0.297,0.239,1.8,0.772,0.4,0.50,STABLE,0.00,2.95,75,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
130,0105,8/23/2014 1:51:15 PM ,3125,20.90,20.62,0.29,2.3,2383,0.057,0.287,0.230,1.9,0.763,0.4,0.49,STABLE,0.00,2.95,89,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
131,0105,8/23/2014 2:01:45 PM ,2841,20.90,20.64,0.26,2.3,2188,0.057,0.268,0.211,1.9,0.770,0.4,0.49,STABLE,0.00,2.95,31,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
132,0105,8/23/2014 2:12:15 PM ,3121,20.90,20.62,0.29,2.3,2417,0.057,0.290,0.233,1.9,0.774,0.4,0.49,STABLE,0.00,2.95,58,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
133,0105,8/23/2014 2:22:45 PM ,3218,20.90,20.61,0.30,2.3,2479,0.057,0.296,0.239,1.9,0.770,0.4,0.49,STABLE,0.01,2.96,80,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
134,0105,8/23/2014 2:33:15 PM ,3118,20.90,20.61,0.29,2.3,2400,0.057,0.288,0.231,1.9,0.770,0.4,0.50,STABLE,-0.01,2.95,45,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
135,0105,8/23/2014 2:43:45 PM ,3083,20.90,20.62,0.28,2.3,2383,0.057,0.286,0.229,1.9,0.773,0.4,0.50,STABLE,0.01,2.96,46,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
136,0105,8/23/2014 2:54:15 PM ,3482,20.90,20.58,0.32,2.3,2842,0.057,0.330,0.274,1.9,0.816,0.5,0.49,STABLE,0.06,3.02,740,46,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
137,0105,8/23/2014 3:04:45 PM ,3576,20.90,20.56,0.34,2.4,3189,0.057,0.364,0.307,1.9,0.892,0.5,0.49,STABLE,0.00,3.02,265,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
138,0105,8/23/2014 3:15:15 PM ,3344,20.90,20.59,0.31,2.4,2796,0.057,0.326,0.269,2.0,0.836,0.5,0.49,STABLE,0.00,3.02,192,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
139,0105,8/23/2014 3:25:45 PM ,3217,20.90,20.60,0.30,2.4,2591,0.057,0.310,0.253,2.0,0.806,0.4,0.49,STABLE,0.00,3.02,120,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
140,0105,8/23/2014 3:36:15 PM ,3238,20.90,20.60,0.30,2.4,2531,0.057,0.302,0.245,2.0,0.782,0.4,0.49,STABLE,0.00,3.02,59,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
141,0105,8/23/2014 3:46:45 PM ,3117,20.90,20.62,0.29,2.4,2419,0.057,0.290,0.233,2.0,0.776,0.4,0.49,STABLE,0.00,3.02,103,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
142,0105,8/23/2014 3:57:15 PM ,3031,20.90,20.62,0.28,2.4,2381,0.057,0.286,0.229,2.0,0.786,0.4,0.49,STABLE,0.00,3.02,168,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
143,0105,8/23/2014 4:07:45 PM ,3684,20.90,20.56,0.34,2.5,2968,0.057,0.343,0.286,2.0,0.806,0.5,0.49,STABLE,0.11,3.13,210,50,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
144,0105,8/23/2014 4:18:15 PM ,3657,20.90,20.56,0.35,2.5,3330,0.057,0.377,0.321,2.0,0.911,0.5,0.50,STABLE,-0.01,3.12,640,49,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
145,0105,8/23/2014 4:28:45 PM ,3315,20.90,20.59,0.31,2.5,2779,0.057,0.326,0.269,2.1,0.838,0.5,0.49,STABLE,0.00,3.12,364,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
146,0105,8/23/2014 4:39:15 PM ,3365,20.90,20.59,0.31,2.5,2674,0.057,0.314,0.258,2.1,0.795,0.5,0.50,STABLE,0.00,3.12,81,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
147,0105,8/23/2014 4:49:45 PM ,3037,20.90,20.62,0.28,2.5,2414,0.057,0.290,0.233,2.1,0.795,0.4,0.49,STABLE,0.00,3.12,178,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
148,0105,8/23/2014 5:00:15 PM ,3140,20.90,20.61,0.29,2.5,2472,0.057,0.295,0.238,2.1,0.787,0.4,0.49,STABLE,0.00,3.12,97,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
149,0105,8/23/2014 5:10:45 PM ,3207,20.90,20.61,0.29,2.6,2499,0.057,0.298,0.241,2.1,0.779,0.4,0.49,STABLE,0.00,3.12,22,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
150,0105,8/23/2014 5:21:15 PM ,3254,20.90,20.61,0.30,2.6,2380,0.057,0.286,0.230,2.1,0.732,0.4,0.49,STABLE,0.01,3.13,89,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
151,0105,8/23/2014 5:31:45 PM ,3244,20.90,20.60,0.30,2.6,2530,0.057,0.301,0.244,2.1,0.780,0.4,0.49,STABLE,-0.01,3.12,164,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
152,0105,8/23/2014 5:42:15 PM ,3525,20.90,20.58,0.33,2.6,2830,0.057,0.330,0.273,2.1,0.803,0.5,0.49,STABLE,0.09,3.21,423,63,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
153,0105,8/23/2014 5:52:45 PM ,3507,20.90,20.57,0.33,2.6,3102,0.057,0.356,0.299,2.2,0.885,0.5,0.49,STABLE,0.00,3.21,549,92,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
154,0105,8/23/2014 6:03:15 PM ,3435,20.90,20.58,0.32,2.6,2789,0.057,0.326,0.269,2.2,0.812,0.5,0.49,STABLE,0.00,3.21,157,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
155,0105,8/23/2014 6:13:45 PM ,3321,20.90,20.59,0.31,2.7,2648,0.057,0.312,0.255,2.2,0.797,0.5,0.49,STABLE,0.00,3.21,90,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
156,0105,8/23/2014 6:24:15 PM ,3327,20.90,20.59,0.31,2.7,2640,0.057,0.311,0.254,2.2,0.794,0.5,0.49,STABLE,0.00,3.21,176,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
157,0105,8/23/2014 6:34:45 PM ,4133,20.90,20.52,0.38,2.7,3338,0.057,0.379,0.322,2.2,0.808,0.6,0.49,DYNAMIC,0.05,3.26,961,401,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
158,0105,8/23/2014 6:45:15 PM ,4047,20.90,20.52,0.38,2.7,3487,0.057,0.393,0.336,2.2,0.862,0.6,0.49,STABLE,0.07,3.33,428,82,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
159,0105,8/23/2014 6:55:45 PM ,3507,20.90,20.57,0.33,2.7,2923,0.057,0.339,0.281,2.3,0.834,0.5,0.50,STABLE,0.00,3.33,163,42,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
160,0105,8/23/2014 7:06:15 PM ,3957,20.90,20.53,0.37,2.8,3226,0.058,0.368,0.311,2.3,0.815,0.5,0.50,STABLE,0.10,3.43,171,52,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
161,0105,8/23/2014 7:16:45 PM ,4309,20.90,20.49,0.41,2.8,3874,0.058,0.431,0.373,2.3,0.899,0.6,0.49,STABLE,0.00,3.43,550,91,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
162,0105,8/23/2014 7:27:15 PM ,4582,20.90,20.47,0.43,2.8,3954,0.058,0.439,0.381,2.3,0.863,0.6,0.49,DYNAMIC,0.10,3.53,1263,656,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
163,0105,8/23/2014 7:37:45 PM ,4104,20.90,20.51,0.39,2.8,3654,0.059,0.411,0.352,2.3,0.890,0.6,0.49,STABLE,0.20,3.73,784,267,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
164,0105,8/23/2014 7:48:15 PM ,4323,20.90,20.49,0.41,2.8,3871,0.059,0.432,0.373,2.3,0.896,0.6,0.50,STABLE,0.10,3.83,1000,478,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
165,0105,8/23/2014 7:58:45 PM ,3954,20.90,20.53,0.37,2.9,3526,0.059,0.399,0.340,2.4,0.892,0.6,0.49,STABLE,0.00,3.83,529,59,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
166,0105,8/23/2014 8:09:15 PM ,3917,20.90,20.53,0.37,2.9,3359,0.060,0.383,0.324,2.4,0.857,0.5,0.49,STABLE,0.00,3.83,568,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
167,0105,8/23/2014 8:19:45 PM ,3608,20.90,20.56,0.34,2.9,3071,0.060,0.356,0.296,2.4,0.851,0.5,0.49,STABLE,0.00,3.83,51,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
168,0105,8/23/2014 8:30:15 PM ,3789,20.90,20.54,0.36,2.9,3309,0.060,0.379,0.319,2.4,0.873,0.5,0.49,STABLE,0.09,3.92,464,155,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
169,0105,8/23/2014 8:40:45 PM ,3184,20.89,20.60,0.30,2.9,2807,0.060,0.331,0.271,2.4,0.882,0.4,0.49,STABLE,0.00,3.92,304,40,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
170,0105,8/23/2014 8:51:15 PM ,3483,20.89,20.57,0.33,3.0,3034,0.060,0.353,0.292,2.4,0.871,0.5,0.49,STABLE,0.11,4.03,272,100,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
171,0105,8/23/2014 9:01:45 PM ,4215,20.90,20.50,0.40,3.0,3798,0.060,0.426,0.366,2.5,0.901,0.6,0.49,STABLE,0.03,4.06,1145,497,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
172,0105,8/23/2014 9:12:15 PM ,4292,20.90,20.49,0.40,3.0,3861,0.060,0.432,0.372,2.5,0.900,0.6,0.49,STABLE,0.08,4.14,915,397,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
173,0105,8/23/2014 9:22:45 PM ,3874,20.90,20.53,0.36,3.0,3435,0.061,0.392,0.331,2.5,0.887,0.5,0.49,STABLE,0.00,4.14,409,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
174,0105,8/23/2014 9:33:15 PM ,3384,20.90,20.58,0.32,3.0,2923,0.061,0.343,0.282,2.5,0.864,0.5,0.49,STABLE,0.00,4.14,355,52,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
175,0105,8/23/2014 9:43:45 PM ,3319,20.90,20.59,0.31,3.0,2768,0.061,0.328,0.267,2.5,0.834,0.5,0.49,STABLE,0.00,4.14,46,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
176,0105,8/23/2014 9:54:15 PM ,4280,20.90,20.49,0.40,3.1,3768,0.061,0.424,0.363,2.5,0.880,0.6,0.49,STABLE,0.21,4.35,583,165,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
177,0105,8/23/2014 10:04:45 PM ,4082,20.90,20.51,0.38,3.1,3659,0.061,0.413,0.352,2.6,0.896,0.6,0.49,STABLE,0.02,4.37,1206,697,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
178,0105,8/23/2014 10:15:15 PM ,4084,20.90,20.51,0.39,3.1,3666,0.061,0.418,0.357,2.6,0.898,0.6,0.49,STABLE,0.14,4.51,902,342,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
179,0105,8/23/2014 10:25:45 PM ,3726,20.88,20.53,0.36,3.1,3509,0.061,0.400,0.339,2.6,0.942,0.5,0.49,STABLE,0.00,4.51,308,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
180,0105,8/23/2014 10:36:15 PM ,3643,20.90,20.55,0.34,3.1,3175,0.061,0.367,0.306,2.6,0.871,0.5,0.49,STABLE,0.00,4.51,175,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
181,0105,8/23/2014 10:46:45 PM ,3278,20.90,20.59,0.31,3.2,2837,0.061,0.334,0.273,2.6,0.866,0.5,0.49,STABLE,0.01,4.52,18,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
182,0105,8/23/2014 10:57:15 PM ,3957,20.89,20.52,0.37,3.2,3575,0.061,0.406,0.345,2.6,0.903,0.6,0.49,STABLE,0.02,4.54,627,189,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
183,0105,8/23/2014 11:07:45 PM ,3265,20.90,20.59,0.31,3.2,2885,0.061,0.339,0.278,2.7,0.884,0.5,0.49,STABLE,0.00,4.54,244,36,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
184,0105,8/23/2014 11:18:15 PM ,3274,20.90,20.59,0.31,3.2,2786,0.061,0.330,0.269,2.7,0.851,0.5,0.49,STABLE,0.00,4.54,61,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
185,0105,8/23/2014 11:28:45 PM ,3417,20.90,20.58,0.32,3.2,2861,0.062,0.337,0.276,2.7,0.837,0.5,0.49,STABLE,-0.01,4.53,376,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
186,0105,8/23/2014 11:39:15 PM ,3599,20.89,20.56,0.34,3.3,3197,0.062,0.370,0.308,2.7,0.888,0.5,0.49,STABLE,0.00,4.53,289,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
187,0105,8/23/2014 11:49:45 PM ,4102,20.90,20.51,0.38,3.3,3456,0.062,0.395,0.333,2.7,0.843,0.6,0.50,STABLE,0.00,4.53,651,102,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
188,0105,8/24/2014 12:00:15 AM ,4151,20.89,20.50,0.39,3.3,3569,0.062,0.406,0.344,2.7,0.860,0.6,0.50,STABLE,0.12,4.65,634,218,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
189,0105,8/24/2014 12:10:45 AM ,4029,20.89,20.51,0.38,3.3,3586,0.062,0.408,0.345,2.8,0.890,0.6,0.50,STABLE,0.02,4.67,922,465,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
190,0105,8/24/2014 12:21:15 AM ,4097,20.89,20.51,0.39,3.3,3624,0.062,0.411,0.349,2.8,0.884,0.6,0.50,STABLE,0.07,4.74,709,296,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
191,0105,8/24/2014 12:31:45 AM ,3779,20.89,20.54,0.35,3.4,3271,0.063,0.378,0.315,2.8,0.866,0.5,0.50,STABLE,0.00,4.74,523,36,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
192,0105,8/24/2014 12:42:15 AM ,3429,20.89,20.58,0.32,3.4,2775,0.063,0.330,0.267,2.8,0.809,0.5,0.50,STABLE,0.00,4.74,113,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
193,0105,8/24/2014 12:52:45 AM ,3193,20.89,20.60,0.29,3.4,2570,0.063,0.310,0.248,2.8,0.805,0.4,0.49,STABLE,0.00,4.74,39,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
194,0105,8/24/2014 1:03:15 AM ,3124,20.89,20.60,0.29,3.4,2544,0.063,0.308,0.245,2.8,0.814,0.4,0.49,STABLE,0.01,4.75,209,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
195,0105,8/24/2014 1:13:45 AM ,3019,20.88,20.60,0.28,3.4,2528,0.063,0.307,0.244,2.8,0.837,0.4,0.49,STABLE,0.00,4.75,76,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
196,0105,8/24/2014 1:24:15 AM ,3073,20.89,20.61,0.28,3.4,2440,0.064,0.299,0.235,2.9,0.794,0.4,0.49,STABLE,0.00,4.75,197,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
197,0105,8/24/2014 1:34:45 AM ,3853,20.89,20.53,0.36,3.5,3362,0.063,0.387,0.324,2.9,0.872,0.5,0.49,STABLE,0.09,4.84,565,148,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
198,0105,8/24/2014 1:45:15 AM ,3736,20.89,20.54,0.35,3.5,3301,0.063,0.381,0.318,2.9,0.883,0.5,0.50,STABLE,0.00,4.84,467,56,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
199,0105,8/24/2014 1:55:45 AM ,3377,20.89,20.58,0.31,3.5,2726,0.064,0.326,0.263,2.9,0.807,0.5,0.50,STABLE,0.00,4.84,133,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
200,0105,8/24/2014 2:06:15 AM ,3798,20.89,20.54,0.35,3.5,3068,0.064,0.359,0.295,2.9,0.808,0.5,0.50,STABLE,0.09,4.93,515,166,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
201,0105,8/24/2014 2:16:45 AM ,3042,20.89,20.61,0.28,3.5,2619,0.064,0.316,0.252,2.9,0.861,0.4,0.49,STABLE,0.00,4.93,43,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
202,0105,8/24/2014 2:27:15 AM ,3296,20.89,20.59,0.31,3.5,2760,0.064,0.330,0.266,2.9,0.837,0.5,0.49,STABLE,0.01,4.94,139,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
203,0105,8/24/2014 2:37:45 AM ,3208,20.89,20.59,0.30,3.6,2587,0.064,0.313,0.249,3.0,0.806,0.4,0.49,STABLE,0.00,4.94,151,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
204,0105,8/24/2014 2:48:15 AM ,3193,20.89,20.60,0.29,3.6,2548,0.063,0.309,0.246,3.0,0.798,0.4,0.49,DYNAMIC,0.01,4.95,415,117,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
205,0105,8/24/2014 2:58:45 AM ,3173,20.89,20.59,0.30,3.6,2756,0.063,0.329,0.266,3.0,0.868,0.4,0.49,STABLE,0.10,5.05,197,40,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
206,0105,8/24/2014 3:09:15 AM ,3301,20.89,20.58,0.31,3.6,2840,0.063,0.337,0.274,3.0,0.860,0.5,0.49,STABLE,0.00,5.05,256,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
207,0105,8/24/2014 3:19:45 AM ,3515,20.89,20.57,0.32,3.6,2837,0.063,0.337,0.273,3.0,0.807,0.5,0.49,STABLE,0.00,5.05,727,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
208,0105,8/24/2014 3:30:15 AM ,3568,20.89,20.56,0.33,3.6,2801,0.063,0.333,0.270,3.0,0.785,0.5,0.49,STABLE,0.00,5.05,134,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
209,0105,8/24/2014 3:40:45 AM ,3073,20.89,20.61,0.28,3.7,2410,0.063,0.296,0.232,3.0,0.784,0.4,0.49,STABLE,0.00,5.05,168,37,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
210,0105,8/24/2014 3:51:15 AM ,3087,20.89,20.61,0.28,3.7,2418,0.063,0.296,0.233,3.1,0.783,0.4,0.49,STABLE,0.00,5.05,96,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
211,0105,8/24/2014 4:01:45 AM ,3159,20.88,20.59,0.29,3.7,2578,0.063,0.312,0.248,3.1,0.816,0.4,0.49,STABLE,0.00,5.05,134,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
212,0105,8/24/2014 4:12:15 AM ,3873,20.89,20.53,0.36,3.7,3132,0.063,0.365,0.302,3.1,0.809,0.5,0.49,STABLE,0.01,5.06,314,51,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
