Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:00 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0102
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,KO1
Subject Mass (G), 27.1 
ko 349,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
532,0102,8/26/2014 12:07:45 PM ,2882,20.90,20.65,0.25,8.3,2397,0.060,0.278,0.218,6.9,0.832,0.4,0.50,STABLE,0.00,11.37,48,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
533,0102,8/26/2014 12:18:15 PM ,2750,20.90,20.66,0.24,8.3,2262,0.059,0.264,0.204,6.9,0.823,0.4,0.50,STABLE,0.00,11.37,7,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
534,0102,8/26/2014 12:28:45 PM ,2638,20.90,20.67,0.23,8.3,2225,0.059,0.263,0.203,6.9,0.844,0.3,0.49,STABLE,0.00,11.37,69,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
535,0102,8/26/2014 12:39:15 PM ,3193,20.90,20.62,0.29,8.4,2854,0.059,0.320,0.261,6.9,0.894,0.4,0.49,STABLE,0.00,11.37,208,45,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
536,0102,8/26/2014 12:49:45 PM ,3188,20.90,20.62,0.28,8.4,2722,0.059,0.308,0.249,6.9,0.854,0.4,0.49,STABLE,0.01,11.38,496,131,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
537,0102,8/26/2014 1:00:15 PM ,2961,20.90,20.65,0.26,8.4,2336,0.059,0.270,0.211,6.9,0.789,0.4,0.50,STABLE,0.00,11.38,99,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
538,0102,8/26/2014 1:10:45 PM ,2912,20.90,20.65,0.25,8.4,2267,0.059,0.264,0.205,7.0,0.778,0.4,0.50,STABLE,0.00,11.38,27,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
539,0102,8/26/2014 1:21:15 PM ,2973,20.90,20.64,0.26,8.4,2333,0.058,0.270,0.211,7.0,0.785,0.4,0.50,STABLE,0.00,11.38,34,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
540,0102,8/26/2014 1:31:45 PM ,2663,20.90,20.67,0.23,8.4,2147,0.058,0.252,0.194,7.0,0.806,0.3,0.50,STABLE,0.00,11.38,25,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
541,0102,8/26/2014 1:42:15 PM ,2773,20.90,20.66,0.24,8.4,2223,0.058,0.259,0.201,7.0,0.802,0.4,0.50,STABLE,0.00,11.38,34,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
542,0102,8/26/2014 1:52:45 PM ,3179,20.90,20.62,0.28,8.5,2551,0.058,0.289,0.231,7.0,0.802,0.4,0.50,STABLE,0.04,11.42,97,44,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
543,0102,8/26/2014 2:03:15 PM ,2697,20.90,20.66,0.24,8.5,2328,0.058,0.268,0.211,7.0,0.863,0.4,0.50,STABLE,0.00,11.42,175,35,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
544,0102,8/26/2014 2:13:45 PM ,2860,20.90,20.65,0.25,8.5,2292,0.058,0.265,0.208,7.0,0.801,0.4,0.50,STABLE,0.00,11.42,11,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
545,0102,8/26/2014 2:24:15 PM ,2829,20.90,20.65,0.25,8.5,2252,0.058,0.262,0.205,7.0,0.796,0.4,0.50,STABLE,0.00,11.42,42,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
546,0102,8/26/2014 2:34:45 PM ,2579,20.90,20.67,0.23,8.5,2134,0.058,0.251,0.193,7.0,0.827,0.3,0.50,STABLE,0.00,11.42,123,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
547,0102,8/26/2014 2:45:15 PM ,2737,20.90,20.66,0.24,8.5,2185,0.058,0.256,0.198,7.1,0.798,0.4,0.50,STABLE,0.00,11.42,43,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
548,0102,8/26/2014 2:55:45 PM ,2875,20.90,20.65,0.25,8.5,2340,0.057,0.269,0.212,7.1,0.814,0.4,0.50,STABLE,0.00,11.42,136,61,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
549,0102,8/26/2014 3:06:15 PM ,2745,20.90,20.66,0.24,8.6,2183,0.057,0.255,0.198,7.1,0.795,0.4,0.50,STABLE,0.00,11.42,59,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
550,0102,8/26/2014 3:16:45 PM ,3418,20.90,20.60,0.30,8.6,2784,0.057,0.309,0.252,7.1,0.815,0.4,0.50,STABLE,0.03,11.45,286,62,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
551,0102,8/26/2014 3:27:15 PM ,4186,20.90,20.53,0.37,8.6,3452,0.057,0.370,0.313,7.1,0.825,0.5,0.50,STABLE,0.03,11.48,852,468,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
552,0102,8/26/2014 3:37:45 PM ,3699,20.90,20.57,0.33,8.6,3194,0.057,0.347,0.290,7.1,0.864,0.5,0.50,STABLE,0.04,11.52,846,408,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
553,0102,8/26/2014 3:48:15 PM ,3326,20.90,20.61,0.29,8.6,2790,0.057,0.310,0.253,7.1,0.839,0.4,0.50,STABLE,0.01,11.53,272,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
554,0102,8/26/2014 3:58:45 PM ,2939,20.90,20.65,0.25,8.6,2197,0.057,0.256,0.199,7.1,0.748,0.4,0.50,STABLE,0.00,11.53,21,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
555,0102,8/26/2014 4:09:15 PM ,2652,20.90,20.67,0.23,8.7,2073,0.057,0.245,0.188,7.2,0.782,0.3,0.50,STABLE,0.00,11.53,90,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
556,0102,8/26/2014 4:19:45 PM ,3007,20.90,20.64,0.26,8.7,2265,0.057,0.263,0.205,7.2,0.753,0.4,0.50,STABLE,0.00,11.53,27,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
557,0102,8/26/2014 4:30:15 PM ,3157,20.90,20.63,0.27,8.7,2501,0.058,0.284,0.226,7.2,0.792,0.4,0.50,STABLE,0.23,11.76,150,45,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
558,0102,8/26/2014 4:40:45 PM ,2715,20.90,20.66,0.24,8.7,2330,0.058,0.268,0.211,7.2,0.858,0.4,0.50,STABLE,0.00,11.76,144,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
559,0102,8/26/2014 4:51:15 PM ,2653,20.90,20.67,0.23,8.7,2273,0.057,0.263,0.206,7.2,0.857,0.4,0.50,STABLE,0.00,11.76,17,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
560,0102,8/26/2014 5:01:45 PM ,2787,20.90,20.66,0.24,8.7,2325,0.057,0.268,0.211,7.2,0.834,0.4,0.50,STABLE,0.00,11.76,23,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
561,0102,8/26/2014 5:12:15 PM ,2509,20.90,20.68,0.22,8.7,2136,0.058,0.251,0.193,7.2,0.851,0.3,0.50,STABLE,0.00,11.76,47,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
562,0102,8/26/2014 5:22:45 PM ,2665,20.90,20.67,0.23,8.7,2245,0.058,0.260,0.203,7.2,0.842,0.4,0.50,STABLE,0.01,11.77,16,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
563,0102,8/26/2014 5:33:15 PM ,2569,20.90,20.68,0.22,8.8,2131,0.058,0.251,0.193,7.2,0.829,0.3,0.50,STABLE,0.00,11.77,29,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
564,0102,8/26/2014 5:43:45 PM ,3319,20.90,20.61,0.29,8.8,2949,0.058,0.325,0.267,7.2,0.888,0.4,0.50,STABLE,0.00,11.77,262,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
565,0102,8/26/2014 5:54:15 PM ,3369,20.91,20.61,0.29,8.8,2824,0.058,0.313,0.255,7.3,0.838,0.4,0.50,STABLE,0.00,11.77,366,141,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
566,0102,8/26/2014 6:04:45 PM ,3087,20.91,20.64,0.27,8.8,2511,0.058,0.285,0.227,7.3,0.814,0.4,0.50,STABLE,0.00,11.77,209,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
567,0102,8/26/2014 6:15:15 PM ,2976,20.91,20.65,0.26,8.8,2323,0.058,0.268,0.210,7.3,0.781,0.4,0.50,STABLE,0.00,11.77,11,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
568,0102,8/26/2014 6:25:45 PM ,2590,20.91,20.68,0.22,8.8,2073,0.058,0.245,0.187,7.3,0.800,0.3,0.50,STABLE,0.00,11.77,14,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
569,0102,8/26/2014 6:36:15 PM ,3495,20.91,20.61,0.30,8.8,2660,0.058,0.298,0.240,7.3,0.761,0.5,0.50,STABLE,0.00,11.77,43,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
570,0102,8/26/2014 6:46:45 PM ,3327,20.90,20.61,0.29,8.9,2834,0.058,0.314,0.256,7.3,0.852,0.4,0.50,STABLE,0.10,11.87,317,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
571,0102,8/26/2014 6:57:15 PM ,3566,20.90,20.59,0.31,8.9,3061,0.058,0.335,0.277,7.3,0.858,0.5,0.50,STABLE,0.00,11.87,386,79,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
572,0102,8/26/2014 7:07:45 PM ,3464,20.90,20.60,0.30,8.9,2744,0.058,0.307,0.248,7.3,0.792,0.4,0.50,STABLE,-0.01,11.86,58,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
573,0102,8/26/2014 7:18:15 PM ,4102,20.90,20.54,0.36,8.9,3462,0.059,0.372,0.314,7.4,0.844,0.5,0.50,STABLE,0.00,11.86,288,42,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
574,0102,8/26/2014 7:28:45 PM ,4398,20.90,20.52,0.38,8.9,3626,0.059,0.388,0.329,7.4,0.825,0.6,0.50,STABLE,0.02,11.88,1664,1116,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
575,0102,8/26/2014 7:39:15 PM ,3851,20.90,20.56,0.34,8.9,3201,0.059,0.353,0.294,7.4,0.831,0.5,0.49,STABLE,0.09,11.97,1036,610,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
576,0102,8/26/2014 7:49:45 PM ,3417,20.90,20.59,0.30,9.0,2929,0.059,0.329,0.269,7.4,0.857,0.5,0.49,STABLE,0.01,11.98,439,168,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
577,0102,8/26/2014 8:00:15 PM ,2888,20.89,20.64,0.26,9.0,2388,0.060,0.279,0.219,7.4,0.827,0.4,0.49,STABLE,0.00,11.98,160,45,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
578,0102,8/26/2014 8:10:45 PM ,3046,20.90,20.63,0.27,9.0,2528,0.060,0.289,0.229,7.4,0.830,0.4,0.50,STABLE,0.06,12.04,214,45,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
579,0102,8/26/2014 8:21:15 PM ,3361,20.89,20.60,0.29,9.0,2768,0.060,0.310,0.251,7.4,0.823,0.4,0.50,STABLE,0.09,12.13,121,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
580,0102,8/26/2014 8:31:45 PM ,3359,20.89,20.60,0.29,9.0,2871,0.060,0.320,0.260,7.5,0.855,0.4,0.50,STABLE,-0.01,12.12,213,46,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
581,0102,8/26/2014 8:42:15 PM ,4189,20.89,20.53,0.37,9.0,3593,0.060,0.386,0.325,7.5,0.858,0.6,0.50,STABLE,0.01,12.13,856,474,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
582,0102,8/26/2014 8:52:45 PM ,4293,20.89,20.52,0.38,9.1,3580,0.060,0.384,0.324,7.5,0.834,0.6,0.50,STABLE,0.02,12.15,1621,1132,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
583,0102,8/26/2014 9:03:15 PM ,3644,20.89,20.57,0.32,9.1,3100,0.060,0.341,0.281,7.5,0.851,0.5,0.50,STABLE,0.08,12.23,422,97,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
584,0102,8/26/2014 9:13:45 PM ,3075,20.89,20.62,0.27,9.1,2562,0.060,0.293,0.232,7.5,0.833,0.4,0.50,STABLE,-0.01,12.22,155,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
585,0102,8/26/2014 9:24:15 PM ,3328,20.89,20.61,0.29,9.1,2595,0.060,0.295,0.235,7.5,0.780,0.4,0.50,STABLE,0.01,12.23,38,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
586,0102,8/26/2014 9:34:45 PM ,4202,20.89,20.52,0.37,9.1,3583,0.060,0.385,0.324,7.5,0.853,0.6,0.50,STABLE,0.09,12.32,645,244,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
587,0102,8/26/2014 9:45:15 PM ,3932,20.89,20.55,0.34,9.2,3342,0.061,0.363,0.303,7.6,0.850,0.5,0.50,STABLE,0.01,12.33,822,418,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
588,0102,8/26/2014 9:55:45 PM ,3445,20.89,20.59,0.31,9.2,2835,0.061,0.322,0.261,7.6,0.823,0.5,0.49,STABLE,0.00,12.33,547,211,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
589,0102,8/26/2014 10:06:15 PM ,3192,20.89,20.61,0.28,9.2,2635,0.061,0.300,0.239,7.6,0.826,0.4,0.50,STABLE,0.00,12.33,355,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
590,0102,8/26/2014 10:16:45 PM ,3015,20.89,20.63,0.26,9.2,2409,0.061,0.279,0.218,7.6,0.799,0.4,0.50,STABLE,0.00,12.33,35,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
591,0102,8/26/2014 10:27:15 PM ,3907,20.89,20.56,0.34,9.2,2950,0.061,0.328,0.267,7.6,0.755,0.5,0.50,DYNAMIC,0.10,12.43,35,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
592,0102,8/26/2014 10:37:45 PM ,2586,20.89,20.67,0.23,9.2,2190,0.061,0.259,0.198,7.6,0.847,0.3,0.50,STABLE,0.03,12.46,91,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
593,0102,8/26/2014 10:48:15 PM ,3393,20.89,20.60,0.30,9.2,2798,0.061,0.314,0.253,7.6,0.825,0.4,0.50,STABLE,0.00,12.46,12,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
594,0102,8/26/2014 10:58:45 PM ,3930,20.89,20.55,0.35,9.3,3477,0.061,0.376,0.315,7.7,0.885,0.5,0.50,STABLE,0.03,12.49,858,444,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
595,0102,8/26/2014 11:09:15 PM ,3707,20.89,20.57,0.33,9.3,3173,0.061,0.348,0.287,7.7,0.856,0.5,0.50,STABLE,0.00,12.49,814,449,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
596,0102,8/26/2014 11:19:45 PM ,3276,20.89,20.61,0.29,9.3,2739,0.061,0.309,0.248,7.7,0.836,0.4,0.50,STABLE,0.00,12.49,120,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
597,0102,8/26/2014 11:30:15 PM ,3419,20.89,20.60,0.30,9.3,2677,0.061,0.304,0.243,7.7,0.783,0.4,0.50,STABLE,0.00,12.49,62,35,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
598,0102,8/26/2014 11:40:45 PM ,3425,20.89,20.60,0.30,9.3,2763,0.061,0.311,0.250,7.7,0.807,0.4,0.50,STABLE,0.00,12.49,144,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
599,0102,8/26/2014 11:51:15 PM ,4336,20.89,20.51,0.38,9.3,3479,0.061,0.376,0.315,7.7,0.802,0.6,0.50,STABLE,0.01,12.50,791,378,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
600,0102,8/27/2014 12:01:45 AM ,3813,20.89,20.56,0.33,9.4,3096,0.061,0.341,0.280,7.7,0.812,0.5,0.50,STABLE,0.11,12.61,477,182,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
601,0102,8/27/2014 12:12:15 AM ,3553,20.89,20.58,0.31,9.4,2886,0.061,0.323,0.261,7.8,0.812,0.5,0.50,STABLE,0.00,12.61,856,464,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
602,0102,8/27/2014 12:22:45 AM ,2987,20.89,20.63,0.26,9.4,2457,0.061,0.284,0.223,7.8,0.822,0.4,0.50,STABLE,0.00,12.61,248,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
603,0102,8/27/2014 12:33:15 AM ,3347,20.89,20.60,0.29,9.4,2628,0.061,0.299,0.238,7.8,0.785,0.4,0.50,STABLE,0.05,12.66,87,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
604,0102,8/27/2014 12:43:45 AM ,3256,20.89,20.60,0.29,9.4,2767,0.061,0.312,0.251,7.8,0.850,0.4,0.50,STABLE,0.00,12.66,351,115,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
605,0102,8/27/2014 12:54:15 AM ,3146,20.89,20.62,0.27,9.4,2520,0.061,0.289,0.228,7.8,0.801,0.4,0.50,STABLE,0.00,12.66,46,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
606,0102,8/27/2014 1:04:45 AM ,3487,20.89,20.59,0.30,9.5,2691,0.061,0.305,0.244,7.8,0.772,0.5,0.50,STABLE,0.00,12.66,13,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
607,0102,8/27/2014 1:15:15 AM ,3605,20.89,20.58,0.31,9.5,3003,0.061,0.333,0.272,7.8,0.833,0.5,0.50,STABLE,0.08,12.74,356,83,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
608,0102,8/27/2014 1:25:45 AM ,2858,20.89,20.64,0.25,9.5,2371,0.061,0.276,0.215,7.8,0.830,0.4,0.50,STABLE,0.00,12.74,137,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
609,0102,8/27/2014 1:36:15 AM ,3217,20.89,20.61,0.28,9.5,2587,0.061,0.296,0.235,7.9,0.804,0.4,0.50,STABLE,0.12,12.86,56,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
610,0102,8/27/2014 1:46:45 AM ,3379,20.89,20.59,0.30,9.5,2787,0.061,0.314,0.253,7.9,0.825,0.4,0.50,STABLE,0.00,12.86,12,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
611,0102,8/27/2014 1:57:15 AM ,3265,20.89,20.61,0.29,9.5,2696,0.061,0.305,0.244,7.9,0.825,0.4,0.50,STABLE,0.01,12.87,32,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
612,0102,8/27/2014 2:07:45 AM ,3764,20.89,20.56,0.33,9.6,3248,0.061,0.355,0.294,7.9,0.863,0.5,0.50,STABLE,0.00,12.87,275,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
613,0102,8/27/2014 2:18:15 AM ,4135,20.89,20.53,0.36,9.6,3432,0.061,0.372,0.311,7.9,0.830,0.5,0.50,STABLE,0.11,12.98,1003,507,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
614,0102,8/27/2014 2:28:45 AM ,3302,20.89,20.60,0.29,9.6,2779,0.061,0.314,0.252,7.9,0.842,0.4,0.50,STABLE,0.05,13.03,589,297,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
615,0102,8/27/2014 2:39:15 AM ,3278,20.89,20.60,0.29,9.6,2820,0.061,0.317,0.256,7.9,0.860,0.4,0.50,STABLE,0.00,13.03,267,90,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
616,0102,8/27/2014 2:49:45 AM ,3172,20.89,20.61,0.28,9.6,2629,0.061,0.299,0.238,8.0,0.829,0.4,0.50,STABLE,0.00,13.03,138,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
617,0102,8/27/2014 3:00:15 AM ,3628,20.89,20.58,0.31,9.6,2812,0.061,0.316,0.255,8.0,0.775,0.5,0.50,STABLE,0.00,13.03,32,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
618,0102,8/27/2014 3:10:45 AM ,3305,20.89,20.60,0.29,9.7,2602,0.061,0.297,0.236,8.0,0.787,0.4,0.50,STABLE,0.00,13.03,36,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
619,0102,8/27/2014 3:21:15 AM ,3086,20.89,20.62,0.27,9.7,2423,0.061,0.280,0.220,8.0,0.785,0.4,0.50,STABLE,0.00,13.03,48,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
620,0102,8/27/2014 3:31:45 AM ,3447,20.89,20.59,0.30,9.7,2864,0.061,0.320,0.259,8.0,0.831,0.5,0.50,STABLE,0.13,13.16,216,53,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
621,0102,8/27/2014 3:42:15 AM ,3397,20.89,20.60,0.30,9.7,2800,0.061,0.314,0.254,8.0,0.824,0.4,0.50,STABLE,0.00,13.16,52,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
622,0102,8/27/2014 3:52:45 AM ,3461,20.89,20.59,0.30,9.7,2852,0.061,0.319,0.258,8.0,0.824,0.5,0.50,DYNAMIC,-0.07,13.09,150,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
623,0102,8/27/2014 4:03:15 AM ,3678,20.89,20.57,0.32,9.7,3141,0.061,0.345,0.284,8.0,0.854,0.5,0.50,STABLE,0.07,13.16,707,284,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
624,0102,8/27/2014 4:13:45 AM ,2948,20.89,20.63,0.26,9.8,2388,0.061,0.277,0.216,8.1,0.810,0.4,0.50,STABLE,0.01,13.17,40,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
625,0102,8/27/2014 4:24:15 AM ,3611,20.89,20.58,0.31,9.8,2826,0.061,0.317,0.256,8.1,0.783,0.5,0.50,STABLE,0.00,13.17,53,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
626,0102,8/27/2014 4:34:45 AM ,2776,20.89,20.65,0.24,9.8,2324,0.061,0.271,0.211,8.1,0.837,0.4,0.50,STABLE,0.07,13.24,212,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
627,0102,8/27/2014 4:45:15 AM ,3544,20.89,20.58,0.31,9.8,2880,0.061,0.322,0.261,8.1,0.813,0.5,0.50,STABLE,0.00,13.24,117,46,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
628,0102,8/27/2014 4:55:45 AM ,4002,20.89,20.54,0.35,9.8,3448,0.061,0.373,0.312,8.1,0.861,0.5,0.50,STABLE,0.00,13.24,627,281,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
629,0102,8/27/2014 5:06:15 AM ,3932,20.89,20.55,0.34,9.8,3239,0.061,0.354,0.293,8.1,0.824,0.5,0.50,STABLE,0.02,13.26,1052,561,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
630,0102,8/27/2014 5:16:45 AM ,3029,20.89,20.63,0.26,9.9,2481,0.061,0.286,0.225,8.1,0.819,0.4,0.50,STABLE,0.00,13.26,183,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
631,0102,8/27/2014 5:27:15 AM ,3395,20.89,20.60,0.29,9.9,2736,0.061,0.308,0.248,8.2,0.806,0.4,0.50,STABLE,0.12,13.38,98,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
632,0102,8/27/2014 5:37:45 AM ,4308,20.89,20.51,0.38,9.9,3642,0.061,0.391,0.330,8.2,0.845,0.6,0.50,DYNAMIC,0.01,13.39,934,528,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
633,0102,8/27/2014 5:48:15 AM ,4040,20.89,20.54,0.35,9.9,3370,0.061,0.367,0.305,8.2,0.834,0.5,0.50,STABLE,0.05,13.44,854,440,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
634,0102,8/27/2014 5:58:45 AM ,3075,20.89,20.62,0.27,9.9,2598,0.061,0.297,0.235,8.2,0.845,0.4,0.50,STABLE,0.00,13.44,386,47,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
635,0102,8/27/2014 6:09:15 AM ,3521,20.89,20.58,0.31,9.9,3020,0.061,0.335,0.273,8.2,0.858,0.5,0.50,STABLE,0.00,13.44,307,118,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
636,0102,8/27/2014 6:19:45 AM ,4282,20.89,20.52,0.37,10.0,3535,0.061,0.382,0.320,8.2,0.826,0.6,0.50,DYNAMIC,0.04,13.48,916,519,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
637,0102,8/27/2014 6:30:15 AM ,3857,20.89,20.55,0.34,10.0,3193,0.062,0.351,0.289,8.2,0.828,0.5,0.50,STABLE,0.01,13.49,793,394,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
