Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:12 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0106
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,KO3
Subject Mass (G), 28.5 
ko350,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
566,0106,8/26/2014 6:10:45 PM ,4527,20.91,20.49,0.42,10.1,3824,0.058,0.423,0.365,8.5,0.845,0.6,0.50,STABLE,-0.01,13.37,551,286,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
567,0106,8/26/2014 6:21:15 PM ,3400,20.91,20.59,0.31,10.1,2861,0.058,0.331,0.272,8.5,0.841,0.5,0.50,STABLE,0.07,13.44,381,116,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
568,0106,8/26/2014 6:31:45 PM ,3050,20.91,20.62,0.28,10.1,2568,0.058,0.303,0.245,8.6,0.842,0.4,0.50,STABLE,0.01,13.45,27,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
569,0106,8/26/2014 6:42:15 PM ,3771,20.91,20.56,0.35,10.1,3200,0.058,0.365,0.307,8.6,0.849,0.5,0.50,STABLE,0.07,13.52,229,49,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
570,0106,8/26/2014 6:52:45 PM ,3205,20.90,20.60,0.30,10.1,2853,0.058,0.331,0.273,8.6,0.890,0.4,0.50,STABLE,0.01,13.53,96,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
571,0106,8/26/2014 7:03:15 PM ,3090,20.90,20.62,0.29,10.2,2645,0.058,0.311,0.253,8.6,0.856,0.4,0.50,STABLE,-0.01,13.52,55,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
572,0106,8/26/2014 7:13:45 PM ,3253,20.90,20.60,0.30,10.2,2684,0.058,0.315,0.256,8.6,0.825,0.4,0.50,STABLE,0.00,13.52,90,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
573,0106,8/26/2014 7:24:15 PM ,4008,20.90,20.53,0.37,10.2,3344,0.059,0.378,0.320,8.6,0.834,0.6,0.50,STABLE,0.00,13.52,213,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
574,0106,8/26/2014 7:34:45 PM ,4884,20.90,20.45,0.45,10.2,3987,0.059,0.440,0.381,8.6,0.816,0.7,0.50,STABLE,0.00,13.52,281,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
575,0106,8/26/2014 7:45:15 PM ,4060,20.90,20.53,0.37,10.2,3218,0.059,0.368,0.309,8.7,0.793,0.6,0.50,STABLE,0.05,13.57,1049,614,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
576,0106,8/26/2014 7:55:45 PM ,4549,20.90,20.47,0.42,10.3,3917,0.059,0.433,0.374,8.7,0.861,0.6,0.50,STABLE,0.26,13.83,829,499,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
577,0106,8/26/2014 8:06:15 PM ,3595,20.89,20.56,0.33,10.3,3176,0.060,0.363,0.303,8.7,0.883,0.5,0.50,STABLE,0.00,13.83,567,249,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
578,0106,8/26/2014 8:16:45 PM ,3551,20.90,20.57,0.33,10.3,3076,0.060,0.354,0.294,8.7,0.866,0.5,0.50,STABLE,0.04,13.87,142,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
579,0106,8/26/2014 8:27:15 PM ,3397,20.89,20.58,0.31,10.3,2919,0.060,0.339,0.279,8.7,0.859,0.5,0.50,DYNAMIC,0.00,13.87,82,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
580,0106,8/26/2014 8:37:45 PM ,4624,20.89,20.46,0.43,10.3,4116,0.060,0.454,0.394,8.7,0.890,0.6,0.50,STABLE,0.08,13.95,720,367,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
581,0106,8/26/2014 8:48:15 PM ,4555,20.89,20.47,0.42,10.4,4003,0.060,0.443,0.383,8.8,0.879,0.6,0.50,DYNAMIC,0.11,14.06,800,430,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
582,0106,8/26/2014 8:58:45 PM ,3449,20.89,20.57,0.32,10.4,3095,0.060,0.356,0.295,8.8,0.897,0.5,0.50,STABLE,0.00,14.06,316,130,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
583,0106,8/26/2014 9:09:15 PM ,3217,20.89,20.59,0.30,10.4,2854,0.060,0.335,0.274,8.8,0.887,0.4,0.49,STABLE,0.00,14.06,16,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
584,0106,8/26/2014 9:19:45 PM ,3843,20.89,20.53,0.36,10.4,3424,0.060,0.390,0.329,8.8,0.891,0.5,0.49,STABLE,0.03,14.09,212,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
585,0106,8/26/2014 9:30:15 PM ,3485,20.89,20.57,0.33,10.4,3093,0.060,0.357,0.297,8.8,0.888,0.5,0.50,STABLE,0.00,14.09,126,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
586,0106,8/26/2014 9:40:45 PM ,3777,20.89,20.54,0.35,10.4,3309,0.060,0.377,0.317,8.8,0.876,0.5,0.50,STABLE,0.00,14.09,274,39,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
587,0106,8/26/2014 9:51:15 PM ,4721,20.89,20.45,0.44,10.5,4126,0.061,0.454,0.394,8.9,0.874,0.7,0.50,STABLE,0.10,14.19,1091,653,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
588,0106,8/26/2014 10:01:45 PM ,4496,20.89,20.47,0.42,10.5,4030,0.061,0.446,0.385,8.9,0.896,0.6,0.50,STABLE,0.07,14.26,839,445,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
589,0106,8/26/2014 10:12:15 PM ,3145,20.89,20.60,0.29,10.5,2807,0.061,0.330,0.269,8.9,0.893,0.4,0.50,STABLE,-0.01,14.25,126,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
590,0106,8/26/2014 10:22:45 PM ,3184,20.89,20.59,0.30,10.5,2796,0.061,0.330,0.269,8.9,0.878,0.4,0.49,STABLE,0.00,14.25,80,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
591,0106,8/26/2014 10:33:15 PM ,3670,20.89,20.55,0.34,10.5,3135,0.061,0.363,0.302,8.9,0.854,0.5,0.49,DYNAMIC,0.00,14.25,31,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
592,0106,8/26/2014 10:43:45 PM ,4020,20.89,20.52,0.38,10.6,3586,0.061,0.405,0.344,8.9,0.892,0.6,0.49,STABLE,0.16,14.41,170,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
593,0106,8/26/2014 10:54:15 PM ,3299,20.89,20.59,0.31,10.6,2893,0.061,0.337,0.276,9.0,0.877,0.5,0.50,STABLE,0.00,14.41,159,56,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
594,0106,8/26/2014 11:04:45 PM ,3300,20.89,20.59,0.31,10.6,2877,0.061,0.336,0.275,9.0,0.872,0.5,0.50,STABLE,0.00,14.41,46,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
595,0106,8/26/2014 11:15:15 PM ,3982,20.89,20.52,0.37,10.6,3524,0.061,0.398,0.337,9.0,0.885,0.6,0.50,STABLE,0.16,14.57,213,82,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
596,0106,8/26/2014 11:25:45 PM ,4339,20.89,20.48,0.41,10.6,3911,0.061,0.437,0.376,9.0,0.901,0.6,0.49,STABLE,0.00,14.57,1047,691,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
597,0106,8/26/2014 11:36:15 PM ,3981,20.89,20.52,0.38,10.7,3595,0.061,0.407,0.346,9.0,0.903,0.6,0.49,STABLE,0.03,14.60,387,72,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
598,0106,8/26/2014 11:46:45 PM ,3351,20.89,20.58,0.32,10.7,2952,0.061,0.347,0.286,9.0,0.881,0.5,0.49,STABLE,0.00,14.60,137,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
599,0106,8/26/2014 11:57:15 PM ,3751,20.89,20.54,0.35,10.7,3133,0.061,0.363,0.302,9.1,0.835,0.5,0.49,STABLE,0.00,14.60,31,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
600,0106,8/27/2014 12:07:45 AM ,3220,20.89,20.59,0.30,10.7,2826,0.061,0.331,0.270,9.1,0.878,0.4,0.50,STABLE,0.00,14.60,199,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
601,0106,8/27/2014 12:18:15 AM ,3352,20.89,20.58,0.31,10.7,2812,0.061,0.331,0.269,9.1,0.839,0.5,0.50,STABLE,0.00,14.60,103,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
602,0106,8/27/2014 12:28:45 AM ,3349,20.89,20.58,0.31,10.7,2848,0.061,0.333,0.272,9.1,0.851,0.5,0.50,DYNAMIC,0.14,14.74,140,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
603,0106,8/27/2014 12:39:15 AM ,3138,20.89,20.60,0.29,10.8,2806,0.061,0.329,0.268,9.1,0.894,0.4,0.50,STABLE,0.04,14.78,121,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
604,0106,8/27/2014 12:49:45 AM ,3092,20.89,20.60,0.29,10.8,2841,0.061,0.332,0.272,9.1,0.919,0.4,0.50,STABLE,0.00,14.78,40,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
605,0106,8/27/2014 1:00:15 AM ,3790,20.89,20.54,0.35,10.8,3264,0.061,0.373,0.312,9.1,0.861,0.5,0.50,STABLE,0.00,14.78,324,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
606,0106,8/27/2014 1:10:45 AM ,3172,20.89,20.59,0.30,10.8,2815,0.061,0.330,0.269,9.2,0.888,0.4,0.50,STABLE,0.00,14.78,131,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
607,0106,8/27/2014 1:21:15 AM ,3746,20.89,20.54,0.35,10.8,3311,0.061,0.377,0.316,9.2,0.884,0.5,0.50,STABLE,0.00,14.78,229,40,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
608,0106,8/27/2014 1:31:45 AM ,4328,20.89,20.48,0.41,10.8,3894,0.061,0.437,0.376,9.2,0.900,0.6,0.49,STABLE,0.03,14.81,756,354,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
609,0106,8/27/2014 1:42:15 AM ,3845,20.89,20.53,0.36,10.9,3387,0.061,0.387,0.326,9.2,0.881,0.5,0.49,STABLE,0.06,14.87,730,402,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
610,0106,8/27/2014 1:52:45 AM ,2909,20.89,20.62,0.27,10.9,2588,0.061,0.310,0.249,9.2,0.890,0.4,0.49,STABLE,0.00,14.87,177,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
611,0106,8/27/2014 2:03:15 AM ,3118,20.89,20.60,0.29,10.9,2650,0.061,0.315,0.254,9.2,0.850,0.4,0.50,STABLE,0.01,14.88,50,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
612,0106,8/27/2014 2:13:45 AM ,4108,20.89,20.51,0.38,10.9,3564,0.061,0.402,0.341,9.3,0.868,0.6,0.50,STABLE,0.10,14.98,439,183,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
613,0106,8/27/2014 2:24:15 AM ,3760,20.89,20.53,0.36,10.9,3420,0.061,0.391,0.330,9.3,0.910,0.5,0.49,STABLE,0.01,14.99,275,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
614,0106,8/27/2014 2:34:45 AM ,3461,20.89,20.57,0.32,11.0,2964,0.061,0.347,0.286,9.3,0.856,0.5,0.49,STABLE,0.00,14.99,66,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
615,0106,8/27/2014 2:45:15 AM ,3273,20.89,20.59,0.31,11.0,2749,0.061,0.326,0.265,9.3,0.840,0.5,0.49,STABLE,0.00,14.99,34,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
616,0106,8/27/2014 2:55:45 AM ,3467,20.89,20.57,0.32,11.0,2924,0.061,0.343,0.282,9.3,0.843,0.5,0.49,STABLE,-0.01,14.98,168,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
617,0106,8/27/2014 3:06:15 AM ,2909,20.89,20.62,0.27,11.0,2517,0.061,0.303,0.242,9.3,0.865,0.4,0.49,STABLE,0.00,14.98,116,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
618,0106,8/27/2014 3:16:45 AM ,3308,20.89,20.58,0.31,11.0,2853,0.061,0.333,0.273,9.3,0.862,0.5,0.50,STABLE,0.00,14.98,38,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
619,0106,8/27/2014 3:27:15 AM ,3885,20.89,20.53,0.36,11.0,3266,0.061,0.373,0.312,9.4,0.841,0.5,0.50,STABLE,0.11,15.09,233,82,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
620,0106,8/27/2014 3:37:45 AM ,2701,20.89,20.64,0.25,11.1,2471,0.061,0.297,0.236,9.4,0.915,0.4,0.50,STABLE,0.00,15.09,41,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
621,0106,8/27/2014 3:48:15 AM ,3688,20.89,20.55,0.34,11.1,3151,0.061,0.362,0.301,9.4,0.854,0.5,0.50,STABLE,0.00,15.09,43,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
622,0106,8/27/2014 3:58:45 AM ,3690,20.89,20.55,0.34,11.1,3082,0.061,0.356,0.295,9.4,0.835,0.5,0.50,STABLE,0.00,15.09,32,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
623,0106,8/27/2014 4:09:15 AM ,3364,20.89,20.58,0.31,11.1,2834,0.061,0.332,0.271,9.4,0.842,0.5,0.50,STABLE,0.00,15.09,60,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
624,0106,8/27/2014 4:19:45 AM ,3482,20.89,20.57,0.33,11.1,3128,0.061,0.359,0.299,9.4,0.898,0.5,0.50,STABLE,0.00,15.09,247,70,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
625,0106,8/27/2014 4:30:15 AM ,3115,20.89,20.60,0.29,11.1,2595,0.061,0.310,0.249,9.4,0.833,0.4,0.50,STABLE,0.00,15.09,49,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
626,0106,8/27/2014 4:40:45 AM ,3646,20.89,20.56,0.33,11.2,2933,0.061,0.341,0.280,9.5,0.805,0.5,0.50,STABLE,0.01,15.10,44,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
627,0106,8/27/2014 4:51:15 AM ,3845,20.89,20.54,0.36,11.2,3257,0.061,0.372,0.311,9.5,0.847,0.5,0.50,STABLE,0.00,15.10,438,58,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
628,0106,8/27/2014 5:01:45 AM ,3883,20.89,20.53,0.36,11.2,3170,0.061,0.363,0.303,9.5,0.816,0.5,0.50,STABLE,0.10,15.20,523,252,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
629,0106,8/27/2014 5:12:15 AM ,2855,20.89,20.62,0.27,11.2,2529,0.061,0.302,0.242,9.5,0.886,0.4,0.50,STABLE,0.00,15.20,22,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
630,0106,8/27/2014 5:22:45 AM ,3354,20.89,20.58,0.31,11.2,2948,0.061,0.343,0.282,9.5,0.879,0.5,0.50,STABLE,0.00,15.20,43,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
631,0106,8/27/2014 5:33:15 AM ,3977,20.89,20.52,0.37,11.2,3462,0.061,0.392,0.331,9.5,0.871,0.6,0.50,STABLE,0.13,15.33,255,61,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
632,0106,8/27/2014 5:43:45 AM ,4459,20.89,20.48,0.42,11.3,3943,0.061,0.438,0.377,9.6,0.884,0.6,0.50,STABLE,0.00,15.33,537,269,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
633,0106,8/27/2014 5:54:15 AM ,3161,20.89,20.60,0.29,11.3,2757,0.061,0.325,0.264,9.6,0.872,0.4,0.50,STABLE,0.00,15.33,228,54,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
634,0106,8/27/2014 6:04:45 AM ,3241,20.89,20.59,0.30,11.3,2696,0.061,0.319,0.258,9.6,0.832,0.4,0.50,STABLE,0.00,15.33,53,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
635,0106,8/27/2014 6:15:15 AM ,3767,20.89,20.54,0.35,11.3,3159,0.061,0.364,0.303,9.6,0.839,0.5,0.50,STABLE,0.06,15.39,180,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
636,0106,8/27/2014 6:25:45 AM ,4090,20.89,20.51,0.38,11.3,3629,0.061,0.409,0.347,9.6,0.887,0.6,0.50,STABLE,0.00,15.39,553,257,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
637,0106,8/27/2014 6:36:15 AM ,3520,20.89,20.56,0.33,11.4,3091,0.062,0.357,0.295,9.6,0.878,0.5,0.50,STABLE,0.05,15.44,436,171,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
638,0106,8/27/2014 6:46:45 AM ,2878,20.89,20.62,0.27,11.4,2535,0.062,0.304,0.243,9.6,0.881,0.4,0.50,STABLE,0.00,15.44,138,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
639,0106,8/27/2014 6:57:15 AM ,3195,20.89,20.59,0.30,11.4,2647,0.061,0.315,0.254,9.7,0.829,0.4,0.50,STABLE,0.00,15.44,35,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
640,0106,8/27/2014 7:07:45 AM ,3009,20.89,20.61,0.28,11.4,2502,0.061,0.300,0.239,9.7,0.831,0.4,0.50,STABLE,0.00,15.44,71,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
641,0106,8/27/2014 7:18:15 AM ,3120,20.89,20.60,0.29,11.4,2525,0.061,0.303,0.242,9.7,0.809,0.4,0.50,STABLE,0.00,15.44,8,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
642,0106,8/27/2014 7:28:45 AM ,3329,20.89,20.58,0.31,11.4,2697,0.061,0.319,0.257,9.7,0.810,0.5,0.50,STABLE,0.00,15.44,53,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
643,0106,8/27/2014 7:39:15 AM ,2916,20.89,20.62,0.27,11.4,2401,0.061,0.290,0.229,9.7,0.823,0.4,0.50,STABLE,0.00,15.44,59,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
644,0106,8/27/2014 7:49:45 AM ,3105,20.89,20.60,0.29,11.5,2672,0.061,0.317,0.256,9.7,0.861,0.4,0.50,STABLE,0.09,15.53,250,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
645,0106,8/27/2014 8:00:15 AM ,3304,20.89,20.59,0.31,11.5,2880,0.061,0.336,0.275,9.7,0.872,0.5,0.50,STABLE,0.01,15.54,149,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
646,0106,8/27/2014 8:10:45 AM ,2738,20.89,20.64,0.25,11.5,2350,0.061,0.285,0.224,9.8,0.858,0.4,0.50,STABLE,-0.01,15.53,35,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
647,0106,8/27/2014 8:21:15 AM ,3193,20.89,20.60,0.29,11.5,2570,0.061,0.306,0.245,9.8,0.805,0.4,0.50,STABLE,0.00,15.53,8,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
648,0106,8/27/2014 8:31:45 AM ,3007,20.89,20.61,0.28,11.5,2467,0.061,0.296,0.236,9.8,0.820,0.4,0.50,STABLE,0.00,15.53,28,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
649,0106,8/27/2014 8:42:15 AM ,2720,20.89,20.64,0.25,11.5,2351,0.061,0.285,0.225,9.8,0.864,0.4,0.50,STABLE,0.05,15.58,112,40,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
650,0106,8/27/2014 8:52:45 AM ,2804,20.89,20.63,0.26,11.6,2447,0.060,0.294,0.233,9.8,0.873,0.4,0.50,STABLE,0.01,15.59,42,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
651,0106,8/27/2014 9:03:15 AM ,3317,20.89,20.58,0.31,11.6,2931,0.060,0.340,0.280,9.8,0.884,0.5,0.50,STABLE,-0.01,15.58,173,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
652,0106,8/27/2014 9:13:45 AM ,4052,20.91,20.54,0.37,11.6,3249,0.060,0.370,0.310,9.8,0.802,0.6,0.50,STABLE,0.01,15.59,332,65,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
653,0106,8/27/2014 9:24:15 AM ,4216,20.89,20.50,0.39,11.6,3713,0.060,0.415,0.355,9.8,0.881,0.6,0.50,STABLE,0.16,15.75,560,283,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
654,0106,8/27/2014 9:34:45 AM ,3581,20.89,20.55,0.34,11.6,3333,0.060,0.381,0.321,9.9,0.931,0.5,0.49,STABLE,0.00,15.75,172,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
655,0106,8/27/2014 9:45:15 AM ,3503,20.89,20.56,0.33,11.6,3097,0.060,0.359,0.299,9.9,0.884,0.5,0.49,STABLE,0.00,15.75,200,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
656,0106,8/27/2014 9:55:45 AM ,3447,20.89,20.57,0.32,11.7,3005,0.060,0.348,0.288,9.9,0.872,0.5,0.50,STABLE,0.00,15.75,12,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
657,0106,8/27/2014 10:06:15 AM ,3167,20.89,20.60,0.29,11.7,2712,0.060,0.319,0.259,9.9,0.856,0.4,0.50,STABLE,0.01,15.76,1,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
658,0106,8/27/2014 10:16:45 AM ,3353,20.89,20.58,0.31,11.7,2847,0.060,0.332,0.272,9.9,0.849,0.5,0.50,STABLE,-0.01,15.75,11,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
659,0106,8/27/2014 10:27:15 AM ,2982,20.89,20.62,0.28,11.7,2552,0.060,0.304,0.244,9.9,0.856,0.4,0.50,STABLE,0.00,15.75,12,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
660,0106,8/27/2014 10:37:45 AM ,2834,20.89,20.63,0.26,11.7,2421,0.060,0.291,0.231,9.9,0.854,0.4,0.50,STABLE,0.00,15.75,27,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
661,0106,8/27/2014 10:48:15 AM ,3136,20.90,20.61,0.29,11.7,2618,0.060,0.309,0.249,10.0,0.835,0.4,0.50,STABLE,0.00,15.75,81,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
662,0106,8/27/2014 10:58:45 AM ,3285,20.90,20.59,0.30,11.8,2851,0.060,0.332,0.272,10.0,0.868,0.5,0.50,STABLE,0.00,15.75,290,39,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
663,0106,8/27/2014 11:09:15 AM ,3285,20.90,20.59,0.30,11.8,2775,0.060,0.326,0.266,10.0,0.845,0.5,0.50,STABLE,0.00,15.75,299,117,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
664,0106,8/27/2014 11:19:45 AM ,-187,20.90,20.91,-0.01,11.8,-26,0.060,0.058,-0.002,10.0,0.137,0.0,0.50,STABLE,-0.05,15.70,150,44,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
665,0106,8/27/2014 11:30:15 AM ,-52,20.91,20.92,0.00,11.8,-20,0.052,0.050,-0.002,10.0,0.391,0.0,0.50,STABLE,0.01,15.71,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
666,0106,8/27/2014 11:40:45 AM ,-14,20.92,20.92,0.00,11.8,17,0.048,0.049,0.002,10.0,-1.206,0.0,0.50,STABLE,0.00,15.71,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,

:EVENTS
