Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:03 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0103
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,WT2
Subject Mass (G), 27.4 
wt353,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0103,8/22/2014 3:13:45 PM ,4556,20.92,20.51,0.41,0.0,3815,0.055,0.406,0.351,0.0,0.837,0.6,0.50,STABLE,0.00,0.00,544,267,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
2,0103,8/22/2014 3:24:15 PM ,4385,20.91,20.52,0.39,0.0,3694,0.055,0.396,0.340,0.0,0.843,0.6,0.50,STABLE,0.00,0.00,622,98,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
3,0103,8/22/2014 3:34:45 PM ,4088,20.91,20.56,0.36,0.0,3165,0.056,0.347,0.291,0.0,0.774,0.5,0.50,STABLE,0.00,0.00,234,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
4,0103,8/22/2014 3:45:15 PM ,3618,20.92,20.60,0.32,0.1,2735,0.056,0.308,0.252,0.0,0.756,0.5,0.50,STABLE,0.00,0.00,14,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
5,0103,8/22/2014 3:55:45 PM ,3554,20.91,20.60,0.31,0.1,2651,0.056,0.300,0.244,0.1,0.746,0.5,0.50,STABLE,0.00,0.00,374,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
6,0103,8/22/2014 4:06:15 PM ,3450,20.91,20.61,0.31,0.1,2801,0.056,0.315,0.259,0.1,0.812,0.5,0.49,STABLE,0.21,0.21,193,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
7,0103,8/22/2014 4:16:45 PM ,3419,20.91,20.61,0.31,0.1,2880,0.057,0.322,0.266,0.1,0.842,0.5,0.49,STABLE,0.00,0.21,58,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
8,0103,8/22/2014 4:27:15 PM ,3418,20.91,20.60,0.31,0.1,2938,0.057,0.328,0.272,0.1,0.860,0.5,0.49,STABLE,0.03,0.24,42,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
9,0103,8/22/2014 4:37:45 PM ,3337,20.91,20.61,0.30,0.1,2890,0.057,0.323,0.267,0.1,0.866,0.4,0.49,STABLE,0.05,0.29,59,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
10,0103,8/22/2014 4:48:15 PM ,4184,20.91,20.53,0.38,0.2,3794,0.056,0.407,0.350,0.1,0.907,0.6,0.49,STABLE,0.03,0.32,904,412,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
11,0103,8/22/2014 4:58:45 PM ,3987,20.91,20.55,0.36,0.2,3406,0.057,0.371,0.315,0.1,0.854,0.5,0.49,STABLE,0.01,0.33,473,68,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
12,0103,8/22/2014 5:09:15 PM ,3698,20.91,20.58,0.33,0.2,2921,0.057,0.326,0.270,0.2,0.790,0.5,0.50,STABLE,0.01,0.34,46,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
13,0103,8/22/2014 5:19:45 PM ,3472,20.91,20.60,0.31,0.2,2728,0.057,0.309,0.252,0.2,0.786,0.5,0.49,STABLE,0.01,0.35,62,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
14,0103,8/22/2014 5:30:15 PM ,4154,20.91,20.54,0.37,0.2,3465,0.057,0.378,0.321,0.2,0.834,0.6,0.49,STABLE,0.14,0.49,303,122,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
15,0103,8/22/2014 5:40:45 PM ,4161,20.90,20.53,0.37,0.3,3596,0.057,0.390,0.332,0.2,0.864,0.6,0.49,STABLE,0.01,0.50,450,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
16,0103,8/22/2014 5:51:15 PM ,3593,20.90,20.58,0.32,0.3,2890,0.057,0.325,0.268,0.2,0.804,0.5,0.49,STABLE,0.00,0.50,85,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
17,0103,8/22/2014 6:01:45 PM ,3697,20.90,20.57,0.33,0.3,3020,0.057,0.337,0.280,0.2,0.817,0.5,0.49,STABLE,0.07,0.57,174,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
18,0103,8/22/2014 6:12:15 PM ,3591,20.90,20.58,0.32,0.3,3015,0.057,0.336,0.279,0.3,0.840,0.5,0.49,STABLE,0.02,0.59,107,52,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
19,0103,8/22/2014 6:22:45 PM ,3440,20.90,20.59,0.31,0.3,2935,0.057,0.329,0.272,0.3,0.853,0.5,0.49,STABLE,0.09,0.68,239,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
20,0103,8/22/2014 6:33:15 PM ,3809,20.90,20.56,0.34,0.3,3322,0.057,0.365,0.308,0.3,0.872,0.5,0.49,STABLE,0.02,0.70,83,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
21,0103,8/22/2014 6:43:45 PM ,4081,20.90,20.53,0.36,0.4,3424,0.057,0.374,0.317,0.3,0.839,0.5,0.49,STABLE,0.00,0.70,410,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
22,0103,8/22/2014 6:54:15 PM ,4274,20.91,20.54,0.38,0.4,3271,0.057,0.360,0.303,0.3,0.765,0.6,0.49,STABLE,0.14,0.84,240,102,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
23,0103,8/22/2014 7:04:45 PM ,3715,20.90,20.57,0.33,0.4,3196,0.057,0.353,0.295,0.3,0.860,0.5,0.49,STABLE,0.00,0.84,40,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
24,0103,8/22/2014 7:15:15 PM ,4479,20.90,20.50,0.40,0.4,3841,0.058,0.413,0.355,0.3,0.858,0.6,0.49,STABLE,0.01,0.85,540,178,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
25,0103,8/22/2014 7:25:45 PM ,4596,20.90,20.49,0.41,0.4,3857,0.058,0.415,0.357,0.4,0.839,0.6,0.49,STABLE,0.01,0.86,778,289,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
26,0103,8/22/2014 7:36:15 PM ,3980,20.90,20.55,0.35,0.5,3164,0.058,0.351,0.293,0.4,0.795,0.5,0.49,STABLE,0.10,0.96,262,58,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
27,0103,8/22/2014 7:46:45 PM ,4185,20.90,20.52,0.37,0.5,3524,0.059,0.385,0.326,0.4,0.842,0.6,0.49,STABLE,0.17,1.13,324,128,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
28,0103,8/22/2014 7:57:15 PM ,3976,20.91,20.56,0.35,0.5,3231,0.059,0.358,0.299,0.4,0.813,0.5,0.49,STABLE,0.01,1.14,195,86,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
29,0103,8/22/2014 8:07:45 PM ,4292,20.90,20.51,0.38,0.5,3611,0.059,0.393,0.334,0.4,0.841,0.6,0.49,STABLE,0.15,1.29,222,47,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
30,0103,8/22/2014 8:18:15 PM ,3706,20.90,20.56,0.33,0.5,3217,0.059,0.357,0.298,0.4,0.868,0.5,0.49,STABLE,0.00,1.29,282,70,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
31,0103,8/22/2014 8:28:45 PM ,4156,20.89,20.52,0.37,0.6,3473,0.060,0.381,0.322,0.5,0.836,0.6,0.49,STABLE,0.09,1.38,290,66,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
32,0103,8/22/2014 8:39:15 PM ,3873,20.90,20.55,0.35,0.6,3392,0.060,0.374,0.314,0.5,0.876,0.5,0.49,STABLE,0.01,1.39,464,160,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
33,0103,8/22/2014 8:49:45 PM ,3926,20.90,20.54,0.35,0.6,3310,0.060,0.366,0.306,0.5,0.843,0.5,0.49,DYNAMIC,0.09,1.48,213,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
34,0103,8/22/2014 9:00:15 PM ,3919,20.90,20.55,0.35,0.6,3401,0.060,0.374,0.314,0.5,0.868,0.5,0.49,STABLE,0.05,1.53,178,49,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
35,0103,8/22/2014 9:10:45 PM ,3794,20.90,20.56,0.34,0.6,3232,0.060,0.359,0.299,0.5,0.852,0.5,0.49,STABLE,0.00,1.53,137,72,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
36,0103,8/22/2014 9:21:15 PM ,4575,20.90,20.48,0.41,0.7,4131,0.060,0.441,0.382,0.5,0.903,0.6,0.49,STABLE,0.12,1.65,637,240,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
37,0103,8/22/2014 9:31:45 PM ,3454,20.90,20.59,0.31,0.7,2975,0.060,0.335,0.275,0.6,0.861,0.5,0.49,STABLE,0.00,1.65,101,52,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
38,0103,8/22/2014 9:42:15 PM ,3952,20.90,20.54,0.35,0.7,3285,0.060,0.364,0.304,0.6,0.831,0.5,0.49,STABLE,0.01,1.66,142,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
39,0103,8/22/2014 9:52:45 PM ,4224,20.90,20.52,0.38,0.7,3740,0.060,0.405,0.345,0.6,0.886,0.6,0.49,STABLE,0.14,1.80,597,301,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
40,0103,8/22/2014 10:03:15 PM ,3420,20.90,20.59,0.31,0.7,2996,0.060,0.337,0.277,0.6,0.876,0.5,0.49,STABLE,0.01,1.81,201,42,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
41,0103,8/22/2014 10:13:45 PM ,4385,20.90,20.50,0.39,0.7,3813,0.060,0.412,0.352,0.6,0.870,0.6,0.49,STABLE,0.09,1.90,557,297,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
42,0103,8/22/2014 10:24:15 PM ,4150,20.90,20.52,0.37,0.8,3616,0.060,0.394,0.334,0.6,0.871,0.6,0.49,STABLE,0.01,1.91,319,50,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
43,0103,8/22/2014 10:34:45 PM ,3801,20.90,20.55,0.34,0.8,3263,0.060,0.363,0.303,0.7,0.859,0.5,0.49,STABLE,0.07,1.98,103,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
44,0103,8/22/2014 10:45:15 PM ,3502,20.90,20.58,0.32,0.8,3057,0.060,0.343,0.283,0.7,0.873,0.5,0.49,STABLE,0.00,1.98,64,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
45,0103,8/22/2014 10:55:45 PM ,3933,20.90,20.54,0.35,0.8,3416,0.060,0.376,0.316,0.7,0.869,0.5,0.49,STABLE,0.09,2.07,264,97,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
46,0103,8/22/2014 11:06:15 PM ,3515,20.90,20.58,0.32,0.8,3111,0.060,0.348,0.288,0.7,0.885,0.5,0.49,STABLE,0.00,2.07,79,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
47,0103,8/22/2014 11:16:45 PM ,3723,20.90,20.57,0.33,0.9,3117,0.060,0.348,0.288,0.7,0.837,0.5,0.49,STABLE,0.04,2.11,459,44,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
48,0103,8/22/2014 11:27:15 PM ,4444,20.90,20.49,0.40,0.9,4084,0.060,0.437,0.377,0.7,0.919,0.6,0.49,STABLE,0.06,2.17,1200,575,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
49,0103,8/22/2014 11:37:45 PM ,4504,20.89,20.48,0.41,0.9,4074,0.060,0.437,0.376,0.8,0.904,0.6,0.49,STABLE,0.12,2.29,1597,996,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
50,0103,8/22/2014 11:48:15 PM ,4260,20.90,20.51,0.38,0.9,3759,0.060,0.408,0.347,0.8,0.882,0.6,0.49,STABLE,0.04,2.33,715,260,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
51,0103,8/22/2014 11:58:45 PM ,3467,20.90,20.59,0.31,0.9,2954,0.060,0.333,0.273,0.8,0.852,0.5,0.49,STABLE,0.01,2.34,191,46,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
52,0103,8/23/2014 12:09:15 AM ,3467,20.90,20.59,0.31,1.0,2858,0.060,0.324,0.264,0.8,0.824,0.5,0.49,STABLE,0.00,2.34,52,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
53,0103,8/23/2014 12:19:45 AM ,4297,20.89,20.51,0.39,1.0,3729,0.061,0.405,0.344,0.8,0.868,0.6,0.49,STABLE,0.25,2.59,621,295,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
54,0103,8/23/2014 12:30:15 AM ,3370,20.89,20.59,0.30,1.0,2987,0.061,0.337,0.276,0.8,0.886,0.5,0.49,STABLE,0.01,2.60,54,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
55,0103,8/23/2014 12:40:45 AM ,3976,20.90,20.54,0.36,1.0,3408,0.061,0.375,0.315,0.9,0.857,0.5,0.49,STABLE,0.12,2.72,190,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
56,0103,8/23/2014 12:51:15 AM ,3074,20.90,20.62,0.28,1.0,2792,0.061,0.319,0.258,0.9,0.908,0.4,0.49,STABLE,0.00,2.72,66,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
57,0103,8/23/2014 1:01:45 AM ,3822,20.89,20.55,0.35,1.0,3431,0.061,0.378,0.317,0.9,0.898,0.5,0.49,STABLE,0.00,2.72,204,63,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
58,0103,8/23/2014 1:12:15 AM ,3600,20.90,20.57,0.32,1.1,3087,0.061,0.346,0.285,0.9,0.857,0.5,0.49,STABLE,0.00,2.72,445,88,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
59,0103,8/23/2014 1:22:45 AM ,3344,20.90,20.60,0.30,1.1,2771,0.061,0.317,0.256,0.9,0.829,0.4,0.49,STABLE,0.01,2.73,105,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
60,0103,8/23/2014 1:33:15 AM ,3681,20.90,20.57,0.33,1.1,3106,0.061,0.348,0.287,0.9,0.844,0.5,0.49,STABLE,0.00,2.73,51,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
61,0103,8/23/2014 1:43:45 AM ,3522,20.90,20.58,0.31,1.1,2926,0.061,0.331,0.271,0.9,0.831,0.5,0.49,STABLE,0.00,2.73,110,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
62,0103,8/23/2014 1:54:15 AM ,3658,20.90,20.57,0.33,1.1,3192,0.061,0.356,0.295,1.0,0.873,0.5,0.49,STABLE,0.00,2.73,231,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
63,0103,8/23/2014 2:04:45 AM ,3536,20.90,20.58,0.32,1.1,2993,0.061,0.337,0.277,1.0,0.847,0.5,0.49,STABLE,0.00,2.73,23,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
64,0103,8/23/2014 2:15:15 AM ,3470,20.90,20.59,0.31,1.2,2885,0.061,0.327,0.267,1.0,0.831,0.5,0.49,STABLE,0.00,2.73,49,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
65,0103,8/23/2014 2:25:45 AM ,3839,20.90,20.55,0.34,1.2,3317,0.060,0.367,0.307,1.0,0.864,0.5,0.49,STABLE,0.12,2.85,310,121,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
66,0103,8/23/2014 2:36:15 AM ,3640,20.90,20.57,0.33,1.2,3247,0.060,0.361,0.300,1.0,0.892,0.5,0.49,STABLE,0.07,2.92,658,363,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
67,0103,8/23/2014 2:46:45 AM ,3442,20.90,20.59,0.31,1.2,2988,0.061,0.337,0.276,1.0,0.868,0.5,0.49,STABLE,0.00,2.92,172,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
68,0103,8/23/2014 2:57:15 AM ,3551,20.90,20.58,0.32,1.2,3029,0.060,0.340,0.280,1.0,0.853,0.5,0.49,STABLE,0.00,2.92,74,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
69,0103,8/23/2014 3:07:45 AM ,3647,20.90,20.57,0.33,1.3,3111,0.060,0.348,0.287,1.1,0.853,0.5,0.49,STABLE,0.00,2.92,20,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
70,0103,8/23/2014 3:18:15 AM ,4005,20.90,20.53,0.36,1.3,3676,0.060,0.400,0.340,1.1,0.918,0.5,0.49,STABLE,0.11,3.03,794,315,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
71,0103,8/23/2014 3:28:45 AM ,3361,20.90,20.59,0.30,1.3,2905,0.060,0.329,0.269,1.1,0.864,0.4,0.49,STABLE,0.00,3.03,107,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
72,0103,8/23/2014 3:39:15 AM ,3504,20.90,20.58,0.31,1.3,2928,0.060,0.331,0.271,1.1,0.836,0.5,0.49,STABLE,0.00,3.03,13,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
73,0103,8/23/2014 3:49:45 AM ,3107,20.90,20.62,0.28,1.3,2629,0.060,0.303,0.243,1.1,0.846,0.4,0.49,STABLE,0.06,3.09,79,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
74,0103,8/23/2014 4:00:15 AM ,3324,20.90,20.60,0.30,1.3,2868,0.060,0.325,0.265,1.1,0.863,0.4,0.49,STABLE,0.00,3.09,161,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
75,0103,8/23/2014 4:10:45 AM ,3938,20.90,20.54,0.35,1.4,3251,0.060,0.362,0.302,1.1,0.826,0.5,0.49,STABLE,0.09,3.18,437,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
76,0103,8/23/2014 4:21:15 AM ,3351,20.89,20.59,0.30,1.4,2999,0.060,0.337,0.277,1.2,0.895,0.5,0.49,STABLE,0.00,3.18,393,88,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
77,0103,8/23/2014 4:31:45 AM ,3667,20.90,20.57,0.33,1.4,3117,0.060,0.348,0.288,1.2,0.850,0.5,0.49,STABLE,0.00,3.18,159,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
78,0103,8/23/2014 4:42:15 AM ,3809,20.90,20.55,0.35,1.4,3356,0.060,0.372,0.312,1.2,0.881,0.5,0.49,STABLE,0.01,3.19,444,110,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
79,0103,8/23/2014 4:52:45 AM ,3492,20.89,20.58,0.31,1.4,2993,0.060,0.337,0.277,1.2,0.857,0.5,0.49,STABLE,0.00,3.19,289,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
80,0103,8/23/2014 5:03:15 AM ,3570,20.90,20.58,0.32,1.4,2933,0.060,0.331,0.271,1.2,0.822,0.5,0.49,STABLE,0.00,3.19,100,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
81,0103,8/23/2014 5:13:45 AM ,4538,20.89,20.49,0.41,1.5,3872,0.060,0.418,0.358,1.2,0.853,0.6,0.49,DYNAMIC,0.13,3.32,919,534,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
82,0103,8/23/2014 5:24:15 AM ,3935,20.89,20.54,0.35,1.5,3443,0.060,0.379,0.318,1.3,0.875,0.5,0.49,STABLE,0.03,3.35,1256,747,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
83,0103,8/23/2014 5:34:45 AM ,3812,20.90,20.55,0.34,1.5,3304,0.060,0.366,0.305,1.3,0.867,0.5,0.49,STABLE,0.00,3.35,269,82,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
84,0103,8/23/2014 5:45:15 AM ,4038,20.89,20.53,0.36,1.5,3558,0.060,0.389,0.329,1.3,0.881,0.5,0.49,STABLE,0.10,3.45,776,342,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
85,0103,8/23/2014 5:55:45 AM ,3377,20.89,20.59,0.30,1.5,2978,0.061,0.336,0.275,1.3,0.882,0.5,0.49,STABLE,0.03,3.48,389,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
86,0103,8/23/2014 6:06:15 AM ,3092,20.90,20.62,0.28,1.5,2648,0.061,0.306,0.245,1.3,0.856,0.4,0.49,STABLE,0.00,3.48,151,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
87,0103,8/23/2014 6:16:45 AM ,3940,20.90,20.54,0.35,1.6,3242,0.061,0.360,0.300,1.3,0.823,0.5,0.49,STABLE,0.03,3.51,121,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
88,0103,8/23/2014 6:27:15 AM ,4572,20.90,20.49,0.41,1.6,3979,0.061,0.428,0.368,1.4,0.870,0.6,0.49,STABLE,0.05,3.56,1440,881,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
89,0103,8/23/2014 6:37:45 AM ,4001,20.90,20.54,0.36,1.6,3489,0.061,0.383,0.323,1.4,0.872,0.5,0.49,STABLE,0.04,3.60,1302,743,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
90,0103,8/23/2014 6:48:15 AM ,3667,20.90,20.57,0.33,1.6,3190,0.061,0.356,0.295,1.4,0.870,0.5,0.49,STABLE,0.01,3.61,453,111,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
91,0103,8/23/2014 6:58:45 AM ,3223,20.90,20.61,0.29,1.6,2614,0.061,0.303,0.242,1.4,0.811,0.4,0.49,STABLE,0.00,3.61,163,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
92,0103,8/23/2014 7:09:15 AM ,3157,20.89,20.61,0.28,1.7,2539,0.061,0.295,0.235,1.4,0.804,0.4,0.49,STABLE,-0.01,3.60,54,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
93,0103,8/23/2014 7:19:45 AM ,3065,20.89,20.62,0.27,1.7,2430,0.061,0.286,0.225,1.4,0.793,0.4,0.49,STABLE,0.00,3.60,41,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
94,0103,8/23/2014 7:30:15 AM ,3057,20.90,20.62,0.27,1.7,2442,0.061,0.286,0.226,1.4,0.799,0.4,0.49,STABLE,0.01,3.61,176,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
95,0103,8/23/2014 7:40:45 AM ,3200,20.90,20.61,0.28,1.7,2534,0.061,0.295,0.234,1.4,0.792,0.4,0.49,STABLE,-0.01,3.60,191,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
96,0103,8/23/2014 7:51:15 AM ,3717,20.90,20.56,0.33,1.7,3173,0.061,0.354,0.293,1.5,0.854,0.5,0.49,STABLE,0.06,3.66,434,105,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
97,0103,8/23/2014 8:01:45 AM ,2887,20.90,20.64,0.26,1.7,2518,0.060,0.293,0.232,1.5,0.872,0.4,0.49,STABLE,-0.01,3.65,139,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
98,0103,8/23/2014 8:12:15 AM ,3273,20.89,20.60,0.29,1.7,2727,0.060,0.312,0.252,1.5,0.833,0.4,0.49,STABLE,0.00,3.65,106,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
99,0103,8/23/2014 8:22:45 AM ,3235,20.89,20.61,0.29,1.8,2631,0.060,0.303,0.243,1.5,0.813,0.4,0.49,STABLE,-0.01,3.64,60,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
100,0103,8/23/2014 8:33:15 AM ,3512,20.90,20.59,0.31,1.8,2793,0.060,0.318,0.258,1.5,0.795,0.5,0.49,STABLE,0.04,3.68,117,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
101,0103,8/23/2014 8:43:45 AM ,4152,20.89,20.52,0.37,1.8,3661,0.060,0.397,0.338,1.5,0.882,0.6,0.49,STABLE,0.18,3.86,1148,658,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
102,0103,8/23/2014 8:54:15 AM ,3581,20.90,20.58,0.32,1.8,3228,0.060,0.358,0.298,1.5,0.901,0.5,0.49,STABLE,0.00,3.86,350,55,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
103,0103,8/23/2014 9:04:45 AM ,3196,20.90,20.61,0.29,1.8,2771,0.060,0.316,0.256,1.6,0.867,0.4,0.49,STABLE,0.00,3.86,182,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
104,0103,8/23/2014 9:15:15 AM ,3344,20.89,20.60,0.30,1.8,2755,0.059,0.315,0.255,1.6,0.824,0.4,0.49,STABLE,0.00,3.86,45,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
105,0103,8/23/2014 9:25:45 AM ,3119,20.90,20.62,0.28,1.9,2579,0.059,0.297,0.238,1.6,0.827,0.4,0.49,STABLE,-0.01,3.85,35,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
106,0103,8/23/2014 9:36:15 AM ,3445,20.90,20.59,0.31,1.9,2777,0.059,0.316,0.256,1.6,0.806,0.5,0.49,STABLE,0.00,3.85,127,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
